Configuration;MeasuredValue;PredictedValue
compression%_%compressionLrzip%_%level%_%level1%_%root%_%;208900;213031.6086
compression%_%compressionLrzip%_%level%_%level2%_%root%_%;210450;213033.265
compression%_%compressionLrzip%_%level%_%level3%_%root%_%;283750;213032.5079
compression%_%compressionLrzip%_%level%_%level4%_%root%_%;339780;213032.5079
compression%_%compressionLrzip%_%level%_%level5%_%root%_%;340590;213032.5079
compression%_%compressionLrzip%_%level%_%level6%_%root%_%;384660;213032.5079
compression%_%compressionLrzip%_%level%_%level7%_%root%_%;1062250;213032.5079
compression%_%compressionLrzip%_%level%_%level8%_%root%_%;1179830;213032.5079
compression%_%compressionLrzip%_%level%_%level9%_%root%_%;827290;213032.5079
compression%_%compressionBzip2%_%level%_%level1%_%root%_%;208350;213033.3112
compression%_%compressionBzip2%_%level%_%level2%_%root%_%;213220;213035.262
compression%_%compressionBzip2%_%level%_%level3%_%root%_%;223040;213034.2604
compression%_%compressionBzip2%_%level%_%level4%_%root%_%;234870;213034.2604
compression%_%compressionBzip2%_%level%_%level5%_%root%_%;236720;213034.2604
compression%_%compressionBzip2%_%level%_%level6%_%root%_%;248940;213034.2604
compression%_%compressionBzip2%_%level%_%level7%_%root%_%;257480;213034.2604
compression%_%compressionBzip2%_%level%_%level8%_%root%_%;263430;213034.2604
compression%_%compressionBzip2%_%level%_%level9%_%root%_%;265980;213034.2604
compression%_%compressionGzip%_%level%_%level1%_%root%_%;76470;213032.0801
compression%_%compressionGzip%_%level%_%level2%_%root%_%;80360;213033.7889
compression%_%compressionGzip%_%level%_%level3%_%root%_%;87690;213032.9794
compression%_%compressionGzip%_%level%_%level4%_%root%_%;93090;213032.9794
compression%_%compressionGzip%_%level%_%level5%_%root%_%;106090;213032.9794
compression%_%compressionGzip%_%level%_%level6%_%root%_%;128450;213032.9794
compression%_%compressionGzip%_%level%_%level7%_%root%_%;146410;213032.9794
compression%_%compressionGzip%_%level%_%level8%_%root%_%;187970;213032.9794
compression%_%compressionGzip%_%level%_%level9%_%root%_%;198360;213032.9794
compression%_%compressionLzo%_%level%_%level1%_%root%_%;50520;213030.2547
compression%_%compressionLzo%_%level%_%level2%_%root%_%;50610;213031.8662
compression%_%compressionLzo%_%level%_%level3%_%root%_%;45490;213031.2039
compression%_%compressionLzo%_%level%_%level4%_%root%_%;48050;213031.2039
compression%_%compressionLzo%_%level%_%level5%_%root%_%;49850;213031.2039
compression%_%compressionLzo%_%level%_%level6%_%root%_%;50420;213031.2039
compression%_%compressionLzo%_%level%_%level7%_%root%_%;53060;213031.2039
compression%_%compressionLzo%_%level%_%level8%_%root%_%;53480;213031.2039
compression%_%compressionLzo%_%level%_%level9%_%root%_%;51500;213031.2039
compression%_%compressionZpaq%_%level%_%level1%_%root%_%;673290;213032.9564
compression%_%compressionZpaq%_%level%_%level2%_%root%_%;679680;213034.7624
compression%_%compressionZpaq%_%level%_%level3%_%root%_%;674140;213033.8557
compression%_%compressionZpaq%_%level%_%level4%_%root%_%;2267650;213033.8557
compression%_%compressionZpaq%_%level%_%level5%_%root%_%;2265330;213033.8557
compression%_%compressionZpaq%_%level%_%level6%_%root%_%;2265250;213033.8557
compression%_%compressionZpaq%_%level%_%level7%_%root%_%;2275110;213033.8557
compression%_%compressionZpaq%_%level%_%level8%_%root%_%;5765920;213033.8557
compression%_%compressionZpaq%_%level%_%level9%_%root%_%;5759100;213033.8557
level%_%level1%_%root%_%;41150;213032.0801
level%_%level2%_%root%_%;41790;213033.7889
level%_%level3%_%root%_%;42300;213032.9794
level%_%level4%_%root%_%;43680;213032.9794
level%_%level5%_%root%_%;43560;213032.9794
level%_%level6%_%root%_%;45720;213032.9794
level%_%level7%_%root%_%;44370;213032.9794
level%_%level8%_%root%_%;46950;213032.9794
level%_%level9%_%root%_%;45770;213032.9794
compression%_%compressionLrzip%_%encryption%_%level%_%level1%_%root%_%;220490;213033.7901
compression%_%compressionLrzip%_%encryption%_%level%_%level2%_%root%_%;222350;213035.5913
compression%_%compressionLrzip%_%encryption%_%level%_%level3%_%root%_%;295950;213034.6433
compression%_%compressionLrzip%_%encryption%_%level%_%level4%_%root%_%;350260;213034.6433
compression%_%compressionLrzip%_%encryption%_%level%_%level5%_%root%_%;347130;213034.6433
compression%_%compressionLrzip%_%encryption%_%level%_%level6%_%root%_%;395130;213034.6433
compression%_%compressionLrzip%_%encryption%_%level%_%level7%_%root%_%;1070520;213034.6433
compression%_%compressionLrzip%_%encryption%_%level%_%level8%_%root%_%;1185460;213034.6433
compression%_%compressionLrzip%_%encryption%_%level%_%level9%_%root%_%;833620;213034.6433
compression%_%compressionBzip2%_%encryption%_%level%_%level1%_%root%_%;213900;213035.4054
compression%_%compressionBzip2%_%encryption%_%level%_%level2%_%root%_%;222830;213037.4858
compression%_%compressionBzip2%_%encryption%_%level%_%level3%_%root%_%;233560;213036.3059
compression%_%compressionBzip2%_%encryption%_%level%_%level4%_%root%_%;243700;213036.3059
compression%_%compressionBzip2%_%encryption%_%level%_%level5%_%root%_%;250030;213036.3059
compression%_%compressionBzip2%_%encryption%_%level%_%level6%_%root%_%;260550;213036.3059
compression%_%compressionBzip2%_%encryption%_%level%_%level7%_%root%_%;263150;213036.3059
compression%_%compressionBzip2%_%encryption%_%level%_%level8%_%root%_%;271090;213036.3059
compression%_%compressionBzip2%_%encryption%_%level%_%level9%_%root%_%;274670;213036.3059
compression%_%compressionGzip%_%encryption%_%level%_%level1%_%root%_%;88600;213034.1499
