Configuration;MeasuredValue;PredictedValue
compression%_%compressionLrzip%_%level%_%level1%_%root%_%;208900;153158.2935
compression%_%compressionLrzip%_%level%_%level2%_%root%_%;210450;153158.2935
compression%_%compressionLrzip%_%level%_%level3%_%root%_%;283750;153158.5354
compression%_%compressionLrzip%_%level%_%level4%_%root%_%;339780;153158.2935
compression%_%compressionLrzip%_%level%_%level5%_%root%_%;340590;153158.2935
compression%_%compressionLrzip%_%level%_%level6%_%root%_%;384660;153158.2935
compression%_%compressionLrzip%_%level%_%level7%_%root%_%;1062250;153158.2935
compression%_%compressionLrzip%_%level%_%level8%_%root%_%;1179830;153158.2935
compression%_%compressionLrzip%_%level%_%level9%_%root%_%;827290;153158.2935
compression%_%compressionBzip2%_%level%_%level1%_%root%_%;208350;153156.2093
compression%_%compressionBzip2%_%level%_%level2%_%root%_%;213220;153156.1594
compression%_%compressionBzip2%_%level%_%level3%_%root%_%;223040;153156.1144
compression%_%compressionBzip2%_%level%_%level4%_%root%_%;234870;153156.1594
compression%_%compressionBzip2%_%level%_%level5%_%root%_%;236720;153156.1594
compression%_%compressionBzip2%_%level%_%level6%_%root%_%;248940;153156.1594
compression%_%compressionBzip2%_%level%_%level7%_%root%_%;257480;153156.1594
compression%_%compressionBzip2%_%level%_%level8%_%root%_%;263430;153156.1594
compression%_%compressionBzip2%_%level%_%level9%_%root%_%;265980;153156.1594
compression%_%compressionGzip%_%level%_%level1%_%root%_%;76470;153153.4577
compression%_%compressionGzip%_%level%_%level2%_%root%_%;80360;153153.5076
compression%_%compressionGzip%_%level%_%level3%_%root%_%;87690;153153.2681
compression%_%compressionGzip%_%level%_%level4%_%root%_%;93090;153153.5076
compression%_%compressionGzip%_%level%_%level5%_%root%_%;106090;153153.5076
compression%_%compressionGzip%_%level%_%level6%_%root%_%;128450;153153.5076
compression%_%compressionGzip%_%level%_%level7%_%root%_%;146410;153153.5076
compression%_%compressionGzip%_%level%_%level8%_%root%_%;187970;153153.5076
compression%_%compressionGzip%_%level%_%level9%_%root%_%;198360;153153.5076
compression%_%compressionLzo%_%level%_%level1%_%root%_%;50520;153155.7097
compression%_%compressionLzo%_%level%_%level2%_%root%_%;50610;153155.7097
compression%_%compressionLzo%_%level%_%level3%_%root%_%;45490;153155.6648
compression%_%compressionLzo%_%level%_%level4%_%root%_%;48050;153155.7097
compression%_%compressionLzo%_%level%_%level5%_%root%_%;49850;153155.7097
compression%_%compressionLzo%_%level%_%level6%_%root%_%;50420;153155.7097
compression%_%compressionLzo%_%level%_%level7%_%root%_%;53060;153155.7097
compression%_%compressionLzo%_%level%_%level8%_%root%_%;53480;153155.7097
compression%_%compressionLzo%_%level%_%level9%_%root%_%;51500;153155.7097
compression%_%compressionZpaq%_%level%_%level1%_%root%_%;673290;153156.586
compression%_%compressionZpaq%_%level%_%level2%_%root%_%;679680;153156.586
compression%_%compressionZpaq%_%level%_%level3%_%root%_%;674140;153156.6383
compression%_%compressionZpaq%_%level%_%level4%_%root%_%;2267650;153156.586
compression%_%compressionZpaq%_%level%_%level5%_%root%_%;2265330;153156.586
compression%_%compressionZpaq%_%level%_%level6%_%root%_%;2265250;153156.586
compression%_%compressionZpaq%_%level%_%level7%_%root%_%;2275110;153156.586
compression%_%compressionZpaq%_%level%_%level8%_%root%_%;5765920;153156.586
compression%_%compressionZpaq%_%level%_%level9%_%root%_%;5759100;153156.586
level%_%level1%_%root%_%;41150;153153.9572
level%_%level2%_%root%_%;41790;153153.9572
level%_%level3%_%root%_%;42300;153153.7178
level%_%level4%_%root%_%;43680;153153.9572
level%_%level5%_%root%_%;43560;153153.9572
level%_%level6%_%root%_%;45720;153153.9572
level%_%level7%_%root%_%;44370;153153.9572
level%_%level8%_%root%_%;46950;153153.9572
