Configuration;MeasuredValue;PredictedValue
compression%_%compressionLrzip%_%level%_%level1%_%root%_%;208900;86327.2708
compression%_%compressionLrzip%_%level%_%level2%_%root%_%;210450;86327.4229
compression%_%compressionLrzip%_%level%_%level3%_%root%_%;283750;86327.2708
compression%_%compressionLrzip%_%level%_%level4%_%root%_%;339780;86327.2708
compression%_%compressionLrzip%_%level%_%level5%_%root%_%;340590;86327.2708
compression%_%compressionLrzip%_%level%_%level6%_%root%_%;384660;86327.2708
compression%_%compressionLrzip%_%level%_%level7%_%root%_%;1062250;86327.2708
compression%_%compressionLrzip%_%level%_%level8%_%root%_%;1179830;86327.2708
compression%_%compressionLrzip%_%level%_%level9%_%root%_%;827290;86327.2708
compression%_%compressionBzip2%_%level%_%level1%_%root%_%;208350;86325.5913
compression%_%compressionBzip2%_%level%_%level2%_%root%_%;213220;86325.4516
compression%_%compressionBzip2%_%level%_%level3%_%root%_%;223040;86325.5414
compression%_%compressionBzip2%_%level%_%level4%_%root%_%;234870;86325.5414
compression%_%compressionBzip2%_%level%_%level5%_%root%_%;236720;86325.5414
compression%_%compressionBzip2%_%level%_%level6%_%root%_%;248940;86325.5414
compression%_%compressionBzip2%_%level%_%level7%_%root%_%;257480;86325.5414
compression%_%compressionBzip2%_%level%_%level8%_%root%_%;263430;86325.5414
compression%_%compressionBzip2%_%level%_%level9%_%root%_%;265980;86325.5414
compression%_%compressionGzip%_%level%_%level1%_%root%_%;76470;86324.0757
compression%_%compressionGzip%_%level%_%level2%_%root%_%;80360;86323.9785
compression%_%compressionGzip%_%level%_%level3%_%root%_%;87690;86324.1257
compression%_%compressionGzip%_%level%_%level4%_%root%_%;93090;86324.1257
compression%_%compressionGzip%_%level%_%level5%_%root%_%;106090;86324.1257
compression%_%compressionGzip%_%level%_%level6%_%root%_%;128450;86324.1257
compression%_%compressionGzip%_%level%_%level7%_%root%_%;146410;86324.1257
compression%_%compressionGzip%_%level%_%level8%_%root%_%;187970;86324.1257
compression%_%compressionGzip%_%level%_%level9%_%root%_%;198360;86324.1257
compression%_%compressionLzo%_%level%_%level1%_%root%_%;50520;86323.3393
compression%_%compressionLzo%_%level%_%level2%_%root%_%;50610;86323.0549
compression%_%compressionLzo%_%level%_%level3%_%root%_%;45490;86323.3393
compression%_%compressionLzo%_%level%_%level4%_%root%_%;48050;86323.3393
compression%_%compressionLzo%_%level%_%level5%_%root%_%;49850;86323.3393
compression%_%compressionLzo%_%level%_%level6%_%root%_%;50420;86323.3393
compression%_%compressionLzo%_%level%_%level7%_%root%_%;53060;86323.3393
compression%_%compressionLzo%_%level%_%level8%_%root%_%;53480;86323.3393
compression%_%compressionLzo%_%level%_%level9%_%root%_%;51500;86323.3393
compression%_%compressionZpaq%_%level%_%level1%_%root%_%;673290;86325.0918
compression%_%compressionZpaq%_%level%_%level2%_%root%_%;679680;86325.0019
compression%_%compressionZpaq%_%level%_%level3%_%root%_%;674140;86325.0918
compression%_%compressionZpaq%_%level%_%level4%_%root%_%;2267650;86325.0918
compression%_%compressionZpaq%_%level%_%level5%_%root%_%;2265330;86325.0918
compression%_%compressionZpaq%_%level%_%level6%_%root%_%;2265250;86325.0918
compression%_%compressionZpaq%_%level%_%level7%_%root%_%;2275110;86325.0918
compression%_%compressionZpaq%_%level%_%level8%_%root%_%;5765920;86325.0918
compression%_%compressionZpaq%_%level%_%level9%_%root%_%;5759100;86325.0918
level%_%level1%_%root%_%;41150;86325.0918
level%_%level2%_%root%_%;41790;86325.0019
level%_%level3%_%root%_%;42300;86325.0918
level%_%level4%_%root%_%;43680;86325.0918
level%_%level5%_%root%_%;43560;86325.0918
level%_%level6%_%root%_%;45720;86325.0918
level%_%level7%_%root%_%;44370;86325.0918
level%_%level8%_%root%_%;46950;86325.0918
level%_%level9%_%root%_%;45770;86325.0918
compression%_%compressionLrzip%_%encryption%_%level%_%level1%_%root%_%;220490;86328.8229
compression%_%compressionLrzip%_%encryption%_%level%_%level2%_%root%_%;222350;86329.1473
compression%_%compressionLrzip%_%encryption%_%level%_%level3%_%root%_%;295950;86328.8229
compression%_%compressionLrzip%_%encryption%_%level%_%level4%_%root%_%;350260;86328.8229
compression%_%compressionLrzip%_%encryption%_%level%_%level5%_%root%_%;347130;86328.8229
compression%_%compressionLrzip%_%encryption%_%level%_%level6%_%root%_%;395130;86328.8229
compression%_%compressionLrzip%_%encryption%_%level%_%level7%_%root%_%;1070520;86328.8229
compression%_%compressionLrzip%_%encryption%_%level%_%level8%_%root%_%;1185460;86328.8229
compression%_%compressionLrzip%_%encryption%_%level%_%level9%_%root%_%;833620;86328.8229
compression%_%compressionBzip2%_%encryption%_%level%_%level1%_%root%_%;213900;86327.1846
compression%_%compressionBzip2%_%encryption%_%level%_%level2%_%root%_%;222830;86327.2271
compression%_%compressionBzip2%_%encryption%_%level%_%level3%_%root%_%;233560;86327.1372
compression%_%compressionBzip2%_%encryption%_%level%_%level4%_%root%_%;243700;86327.1372
compression%_%compressionBzip2%_%encryption%_%level%_%level5%_%root%_%;250030;86327.1372
compression%_%compressionBzip2%_%encryption%_%level%_%level6%_%root%_%;260550;86327.1372
compression%_%compressionBzip2%_%encryption%_%level%_%level7%_%root%_%;263150;86327.1372
compression%_%compressionBzip2%_%encryption%_%level%_%level8%_%root%_%;271090;86327.1372
compression%_%compressionBzip2%_%encryption%_%level%_%level9%_%root%_%;274670;86327.1372
compression%_%compressionGzip%_%encryption%_%level%_%level1%_%root%_%;88600;86325.8769
compression%_%compressionGzip%_%encryption%_%level%_%level2%_%root%_%;89260;86325.9742
compression%_%compressionGzip%_%encryption%_%level%_%level3%_%root%_%;97960;86325.9243
compression%_%compressionGzip%_%encryption%_%level%_%level4%_%root%_%;103630;86325.9243
compression%_%compressionGzip%_%encryption%_%level%_%level5%_%root%_%;114530;86325.9243
compression%_%compressionGzip%_%encryption%_%level%_%level6%_%root%_%;139600;86325.9243
compression%_%compressionGzip%_%encryption%_%level%_%level7%_%root%_%;156680;86325.9243
compression%_%compressionGzip%_%encryption%_%level%_%level8%_%root%_%;198500;86325.9243
compression%_%compressionGzip%_%encryption%_%level%_%level9%_%root%_%;205040;86325.9243
compression%_%compressionLzo%_%encryption%_%level%_%level1%_%root%_%;65730;86325.048
compression%_%compressionLzo%_%encryption%_%level%_%level2%_%root%_%;59710;86324.9533
compression%_%compressionLzo%_%encryption%_%level%_%level3%_%root%_%;61770;86325.048
compression%_%compressionLzo%_%encryption%_%level%_%level4%_%root%_%;60460;86325.048
compression%_%compressionLzo%_%encryption%_%level%_%level5%_%root%_%;61210;86325.048
compression%_%compressionLzo%_%encryption%_%level%_%level6%_%root%_%;61790;86325.048
compression%_%compressionLzo%_%encryption%_%level%_%level7%_%root%_%;64550;86325.048
compression%_%compressionLzo%_%encryption%_%level%_%level8%_%root%_%;63620;86325.048
compression%_%compressionLzo%_%encryption%_%level%_%level9%_%root%_%;64620;86325.048
compression%_%compressionZpaq%_%encryption%_%level%_%level1%_%root%_%;681080;86326.7106
compression%_%compressionZpaq%_%encryption%_%level%_%level2%_%root%_%;684690;86326.8005
compression%_%compressionZpaq%_%encryption%_%level%_%level3%_%root%_%;681250;86326.7106
compression%_%compressionZpaq%_%encryption%_%level%_%level4%_%root%_%;2288260;86326.7106
compression%_%compressionZpaq%_%encryption%_%level%_%level5%_%root%_%;2282110;86326.7106
compression%_%compressionZpaq%_%encryption%_%level%_%level6%_%root%_%;2273900;86326.7106
compression%_%compressionZpaq%_%encryption%_%level%_%level7%_%root%_%;2282560;86326.7106
compression%_%compressionZpaq%_%encryption%_%level%_%level8%_%root%_%;5802460;86326.7106
compression%_%compressionZpaq%_%encryption%_%level%_%level9%_%root%_%;5810950;86326.7106
encryption%_%level%_%level1%_%root%_%;49760;86326.7106
encryption%_%level%_%level2%_%root%_%;53200;86326.8005
encryption%_%level%_%level3%_%root%_%;56980;86326.7106
encryption%_%level%_%level4%_%root%_%;54820;86326.7106
encryption%_%level%_%level5%_%root%_%;53500;86326.7106
encryption%_%level%_%level6%_%root%_%;56570;86326.7106
encryption%_%level%_%level7%_%root%_%;61280;86326.7106
encryption%_%level%_%level8%_%root%_%;56430;86326.7106
encryption%_%level%_%level9%_%root%_%;59650;86326.7106
compression%_%compressionLrzip%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;212880;86327.249
compression%_%compressionLrzip%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;210810;86327.3986
compression%_%compressionLrzip%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;284060;86327.249
compression%_%compressionLrzip%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;339360;86327.249
compression%_%compressionLrzip%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;340300;86327.249
compression%_%compressionLrzip%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;383910;86327.249
compression%_%compressionLrzip%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;1061640;86327.249
compression%_%compressionLrzip%_%level%_%level8%_%root%_%unlimitedWindowSize%_%;1178930;86327.249
compression%_%compressionLrzip%_%level%_%level9%_%root%_%unlimitedWindowSize%_%;828640;86327.249
compression%_%compressionBzip2%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;208080;86325.5657
compression%_%compressionBzip2%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;212850;86325.4285
