Configuration;MeasuredValue;PredictedValue
compression%_%compressionLrzip%_%level%_%level1%_%root%_%;208900;209262
compression%_%compressionLrzip%_%level%_%level2%_%root%_%;210450;210522
compression%_%compressionLrzip%_%level%_%level3%_%root%_%;283750;210312
compression%_%compressionLrzip%_%level%_%level4%_%root%_%;339780;210312
compression%_%compressionLrzip%_%level%_%level5%_%root%_%;340590;210312
compression%_%compressionLrzip%_%level%_%level6%_%root%_%;384660;210312
compression%_%compressionLrzip%_%level%_%level7%_%root%_%;1062250;210312
compression%_%compressionLrzip%_%level%_%level8%_%root%_%;1179830;210312
compression%_%compressionLrzip%_%level%_%level9%_%root%_%;827290;210312
compression%_%compressionBzip2%_%level%_%level1%_%root%_%;208350;208933.5
compression%_%compressionBzip2%_%level%_%level2%_%root%_%;213220;213485.3333
compression%_%compressionBzip2%_%level%_%level3%_%root%_%;223040;211541.8333
compression%_%compressionBzip2%_%level%_%level4%_%root%_%;234870;211541.8333
compression%_%compressionBzip2%_%level%_%level5%_%root%_%;236720;211541.8333
compression%_%compressionBzip2%_%level%_%level6%_%root%_%;248940;211541.8333
compression%_%compressionBzip2%_%level%_%level7%_%root%_%;257480;211541.8333
compression%_%compressionBzip2%_%level%_%level8%_%root%_%;263430;211541.8333
compression%_%compressionBzip2%_%level%_%level9%_%root%_%;265980;211541.8333
compression%_%compressionGzip%_%level%_%level1%_%root%_%;76470;77354
compression%_%compressionGzip%_%level%_%level2%_%root%_%;80360;79836.4
compression%_%compressionGzip%_%level%_%level3%_%root%_%;87690;78616.4
compression%_%compressionGzip%_%level%_%level4%_%root%_%;93090;78616.4
compression%_%compressionGzip%_%level%_%level5%_%root%_%;106090;78616.4
compression%_%compressionGzip%_%level%_%level6%_%root%_%;128450;78616.4
compression%_%compressionGzip%_%level%_%level7%_%root%_%;146410;78616.4
compression%_%compressionGzip%_%level%_%level8%_%root%_%;187970;78616.4
compression%_%compressionGzip%_%level%_%level9%_%root%_%;198360;78616.4
compression%_%compressionLzo%_%level%_%level1%_%root%_%;50520;143348.8333
compression%_%compressionLzo%_%level%_%level2%_%root%_%;50610;145548.8333
compression%_%compressionLzo%_%level%_%level3%_%root%_%;45490;144868.8333
compression%_%compressionLzo%_%level%_%level4%_%root%_%;48050;144868.8333
compression%_%compressionLzo%_%level%_%level5%_%root%_%;49850;144868.8333
compression%_%compressionLzo%_%level%_%level6%_%root%_%;50420;144868.8333
compression%_%compressionLzo%_%level%_%level7%_%root%_%;53060;144868.8333
compression%_%compressionLzo%_%level%_%level8%_%root%_%;53480;144868.8333
compression%_%compressionLzo%_%level%_%level9%_%root%_%;51500;144868.8333
compression%_%compressionZpaq%_%level%_%level1%_%root%_%;673290;143348.8333
compression%_%compressionZpaq%_%level%_%level2%_%root%_%;679680;145548.8333
compression%_%compressionZpaq%_%level%_%level3%_%root%_%;674140;144868.8333
compression%_%compressionZpaq%_%level%_%level4%_%root%_%;2267650;144868.8333
compression%_%compressionZpaq%_%level%_%level5%_%root%_%;2265330;144868.8333
compression%_%compressionZpaq%_%level%_%level6%_%root%_%;2265250;144868.8333
compression%_%compressionZpaq%_%level%_%level7%_%root%_%;2275110;144868.8333
compression%_%compressionZpaq%_%level%_%level8%_%root%_%;5765920;144868.8333
compression%_%compressionZpaq%_%level%_%level9%_%root%_%;5759100;144868.8333
level%_%level1%_%root%_%;41150;44006.3667
level%_%level2%_%root%_%;41790;44006.3667
level%_%level3%_%root%_%;42300;44006.3667
level%_%level4%_%root%_%;43680;44006.3667
level%_%level5%_%root%_%;43560;44006.3667
level%_%level6%_%root%_%;45720;44006.3667
level%_%level7%_%root%_%;44370;44006.3667
level%_%level8%_%root%_%;46950;44006.3667
level%_%level9%_%root%_%;45770;44006.3667
compression%_%compressionLrzip%_%encryption%_%level%_%level1%_%root%_%;220490;209262
compression%_%compressionLrzip%_%encryption%_%level%_%level2%_%root%_%;222350;210522
compression%_%compressionLrzip%_%encryption%_%level%_%level3%_%root%_%;295950;210312
compression%_%compressionLrzip%_%encryption%_%level%_%level4%_%root%_%;350260;210312
compression%_%compressionLrzip%_%encryption%_%level%_%level5%_%root%_%;347130;210312
compression%_%compressionLrzip%_%encryption%_%level%_%level6%_%root%_%;395130;210312
compression%_%compressionLrzip%_%encryption%_%level%_%level7%_%root%_%;1070520;210312
compression%_%compressionLrzip%_%encryption%_%level%_%level8%_%root%_%;1185460;210312
compression%_%compressionLrzip%_%encryption%_%level%_%level9%_%root%_%;833620;210312
compression%_%compressionBzip2%_%encryption%_%level%_%level1%_%root%_%;213900;208933.5
compression%_%compressionBzip2%_%encryption%_%level%_%level2%_%root%_%;222830;213485.3333
compression%_%compressionBzip2%_%encryption%_%level%_%level3%_%root%_%;233560;211541.8333
compression%_%compressionBzip2%_%encryption%_%level%_%level4%_%root%_%;243700;211541.8333
compression%_%compressionBzip2%_%encryption%_%level%_%level5%_%root%_%;250030;211541.8333
compression%_%compressionBzip2%_%encryption%_%level%_%level6%_%root%_%;260550;211541.8333
compression%_%compressionBzip2%_%encryption%_%level%_%level7%_%root%_%;263150;211541.8333
compression%_%compressionBzip2%_%encryption%_%level%_%level8%_%root%_%;271090;211541.8333
compression%_%compressionBzip2%_%encryption%_%level%_%level9%_%root%_%;274670;211541.8333
compression%_%compressionGzip%_%encryption%_%level%_%level1%_%root%_%;88600;77354
compression%_%compressionGzip%_%encryption%_%level%_%level2%_%root%_%;89260;79836.4
compression%_%compressionGzip%_%encryption%_%level%_%level3%_%root%_%;97960;78616.4
compression%_%compressionGzip%_%encryption%_%level%_%level4%_%root%_%;103630;78616.4
compression%_%compressionGzip%_%encryption%_%level%_%level5%_%root%_%;114530;78616.4
compression%_%compressionGzip%_%encryption%_%level%_%level6%_%root%_%;139600;78616.4
compression%_%compressionGzip%_%encryption%_%level%_%level7%_%root%_%;156680;78616.4
compression%_%compressionGzip%_%encryption%_%level%_%level8%_%root%_%;198500;78616.4
compression%_%compressionGzip%_%encryption%_%level%_%level9%_%root%_%;205040;78616.4
compression%_%compressionLzo%_%encryption%_%level%_%level1%_%root%_%;65730;146406.1333
compression%_%compressionLzo%_%encryption%_%level%_%level2%_%root%_%;59710;148606.1333
compression%_%compressionLzo%_%encryption%_%level%_%level3%_%root%_%;61770;147926.1333
compression%_%compressionLzo%_%encryption%_%level%_%level4%_%root%_%;60460;147926.1333
compression%_%compressionLzo%_%encryption%_%level%_%level5%_%root%_%;61210;147926.1333
compression%_%compressionLzo%_%encryption%_%level%_%level6%_%root%_%;61790;147926.1333
compression%_%compressionLzo%_%encryption%_%level%_%level7%_%root%_%;64550;147926.1333
compression%_%compressionLzo%_%encryption%_%level%_%level8%_%root%_%;63620;147926.1333
compression%_%compressionLzo%_%encryption%_%level%_%level9%_%root%_%;64620;147926.1333
compression%_%compressionZpaq%_%encryption%_%level%_%level1%_%root%_%;681080;146406.1333
compression%_%compressionZpaq%_%encryption%_%level%_%level2%_%root%_%;684690;148606.1333
compression%_%compressionZpaq%_%encryption%_%level%_%level3%_%root%_%;681250;147926.1333
compression%_%compressionZpaq%_%encryption%_%level%_%level4%_%root%_%;2288260;147926.1333
compression%_%compressionZpaq%_%encryption%_%level%_%level5%_%root%_%;2282110;147926.1333
compression%_%compressionZpaq%_%encryption%_%level%_%level6%_%root%_%;2273900;147926.1333
compression%_%compressionZpaq%_%encryption%_%level%_%level7%_%root%_%;2282560;147926.1333
compression%_%compressionZpaq%_%encryption%_%level%_%level8%_%root%_%;5802460;147926.1333
compression%_%compressionZpaq%_%encryption%_%level%_%level9%_%root%_%;5810950;147926.1333
