Configuration;MeasuredValue;PredictedValue
compression%_%compressionLrzip%_%level%_%level1%_%root%_%;208900;78415.3452
compression%_%compressionLrzip%_%level%_%level2%_%root%_%;210450;78415.5554
compression%_%compressionLrzip%_%level%_%level3%_%root%_%;283750;78415.3452
compression%_%compressionLrzip%_%level%_%level4%_%root%_%;339780;78415.3452
compression%_%compressionLrzip%_%level%_%level5%_%root%_%;340590;78415.3452
compression%_%compressionLrzip%_%level%_%level6%_%root%_%;384660;78415.3452
compression%_%compressionLrzip%_%level%_%level7%_%root%_%;1062250;78415.3452
compression%_%compressionLrzip%_%level%_%level8%_%root%_%;1179830;78415.3452
compression%_%compressionLrzip%_%level%_%level9%_%root%_%;827290;78415.3452
compression%_%compressionBzip2%_%level%_%level1%_%root%_%;208350;78416.721
compression%_%compressionBzip2%_%level%_%level2%_%root%_%;213220;78416.9785
compression%_%compressionBzip2%_%level%_%level3%_%root%_%;223040;78416.6711
compression%_%compressionBzip2%_%level%_%level4%_%root%_%;234870;78416.6711
compression%_%compressionBzip2%_%level%_%level5%_%root%_%;236720;78416.6711
compression%_%compressionBzip2%_%level%_%level6%_%root%_%;248940;78416.6711
compression%_%compressionBzip2%_%level%_%level7%_%root%_%;257480;78416.6711
compression%_%compressionBzip2%_%level%_%level8%_%root%_%;263430;78416.6711
compression%_%compressionBzip2%_%level%_%level9%_%root%_%;265980;78416.6711
compression%_%compressionGzip%_%level%_%level1%_%root%_%;76470;78414.8687
compression%_%compressionGzip%_%level%_%level2%_%root%_%;80360;78415.1313
compression%_%compressionGzip%_%level%_%level3%_%root%_%;87690;78414.9186
compression%_%compressionGzip%_%level%_%level4%_%root%_%;93090;78414.9186
compression%_%compressionGzip%_%level%_%level5%_%root%_%;106090;78414.9186
compression%_%compressionGzip%_%level%_%level6%_%root%_%;128450;78414.9186
compression%_%compressionGzip%_%level%_%level7%_%root%_%;146410;78414.9186
compression%_%compressionGzip%_%level%_%level8%_%root%_%;187970;78414.9186
compression%_%compressionGzip%_%level%_%level9%_%root%_%;198360;78414.9186
compression%_%compressionLzo%_%level%_%level1%_%root%_%;50520;78414.4689
compression%_%compressionLzo%_%level%_%level2%_%root%_%;50610;78414.5818
compression%_%compressionLzo%_%level%_%level3%_%root%_%;45490;78414.4689
compression%_%compressionLzo%_%level%_%level4%_%root%_%;48050;78414.4689
compression%_%compressionLzo%_%level%_%level5%_%root%_%;49850;78414.4689
compression%_%compressionLzo%_%level%_%level6%_%root%_%;50420;78414.4689
compression%_%compressionLzo%_%level%_%level7%_%root%_%;53060;78414.4689
compression%_%compressionLzo%_%level%_%level8%_%root%_%;53480;78414.4689
compression%_%compressionLzo%_%level%_%level9%_%root%_%;51500;78414.4689
compression%_%compressionZpaq%_%level%_%level1%_%root%_%;673290;78414.4689
compression%_%compressionZpaq%_%level%_%level2%_%root%_%;679680;78414.5818
compression%_%compressionZpaq%_%level%_%level3%_%root%_%;674140;78414.4689
compression%_%compressionZpaq%_%level%_%level4%_%root%_%;2267650;78414.4689
compression%_%compressionZpaq%_%level%_%level5%_%root%_%;2265330;78414.4689
compression%_%compressionZpaq%_%level%_%level6%_%root%_%;2265250;78414.4689
compression%_%compressionZpaq%_%level%_%level7%_%root%_%;2275110;78414.4689
compression%_%compressionZpaq%_%level%_%level8%_%root%_%;5765920;78414.4689
compression%_%compressionZpaq%_%level%_%level9%_%root%_%;5759100;78414.4689
level%_%level1%_%root%_%;41150;78411.0538
level%_%level2%_%root%_%;41790;78410.7876
level%_%level3%_%root%_%;42300;78411.0538
level%_%level4%_%root%_%;43680;78411.0538
level%_%level5%_%root%_%;43560;78411.0538
level%_%level6%_%root%_%;45720;78411.0538
level%_%level7%_%root%_%;44370;78411.0538
level%_%level8%_%root%_%;46950;78411.0538
level%_%level9%_%root%_%;45770;78411.0538
compression%_%compressionLrzip%_%encryption%_%level%_%level1%_%root%_%;220490;78413.6707
compression%_%compressionLrzip%_%encryption%_%level%_%level2%_%root%_%;222350;78413.695
compression%_%compressionLrzip%_%encryption%_%level%_%level3%_%root%_%;295950;78413.6707
compression%_%compressionLrzip%_%encryption%_%level%_%level4%_%root%_%;350260;78413.6707
compression%_%compressionLrzip%_%encryption%_%level%_%level5%_%root%_%;347130;78413.6707
compression%_%compressionLrzip%_%encryption%_%level%_%level6%_%root%_%;395130;78413.6707
compression%_%compressionLrzip%_%encryption%_%level%_%level7%_%root%_%;1070520;78413.6707
compression%_%compressionLrzip%_%encryption%_%level%_%level8%_%root%_%;1185460;78413.6707
compression%_%compressionLrzip%_%encryption%_%level%_%level9%_%root%_%;833620;78413.6707
compression%_%compressionBzip2%_%encryption%_%level%_%level1%_%root%_%;213900;78414.976
compression%_%compressionBzip2%_%encryption%_%level%_%level2%_%root%_%;222830;78415.0452
