Configuration;MeasuredValue;PredictedValue
compression%_%compressionLrzip%_%level%_%level1%_%root%_%;208900;211231
compression%_%compressionLrzip%_%level%_%level2%_%root%_%;210450;211231
compression%_%compressionLrzip%_%level%_%level3%_%root%_%;283750;211231
compression%_%compressionLrzip%_%level%_%level4%_%root%_%;339780;211231
compression%_%compressionLrzip%_%level%_%level5%_%root%_%;340590;211231
compression%_%compressionLrzip%_%level%_%level6%_%root%_%;384660;211231
compression%_%compressionLrzip%_%level%_%level7%_%root%_%;1062250;211231
compression%_%compressionLrzip%_%level%_%level8%_%root%_%;1179830;211231
compression%_%compressionLrzip%_%level%_%level9%_%root%_%;827290;211231
compression%_%compressionBzip2%_%level%_%level1%_%root%_%;208350;191447.8333
compression%_%compressionBzip2%_%level%_%level2%_%root%_%;213220;191447.8333
compression%_%compressionBzip2%_%level%_%level3%_%root%_%;223040;191447.8333
compression%_%compressionBzip2%_%level%_%level4%_%root%_%;234870;191447.8333
compression%_%compressionBzip2%_%level%_%level5%_%root%_%;236720;191447.8333
compression%_%compressionBzip2%_%level%_%level6%_%root%_%;248940;191447.8333
compression%_%compressionBzip2%_%level%_%level7%_%root%_%;257480;191447.8333
compression%_%compressionBzip2%_%level%_%level8%_%root%_%;263430;191447.8333
compression%_%compressionBzip2%_%level%_%level9%_%root%_%;265980;191447.8333
compression%_%compressionGzip%_%level%_%level1%_%root%_%;76470;116317
compression%_%compressionGzip%_%level%_%level2%_%root%_%;80360;116317
compression%_%compressionGzip%_%level%_%level3%_%root%_%;87690;116317
compression%_%compressionGzip%_%level%_%level4%_%root%_%;93090;116317
compression%_%compressionGzip%_%level%_%level5%_%root%_%;106090;116317
compression%_%compressionGzip%_%level%_%level6%_%root%_%;128450;116317
compression%_%compressionGzip%_%level%_%level7%_%root%_%;146410;116317
compression%_%compressionGzip%_%level%_%level8%_%root%_%;187970;116317
compression%_%compressionGzip%_%level%_%level9%_%root%_%;198360;116317
compression%_%compressionLzo%_%level%_%level1%_%root%_%;50520;192205.5
compression%_%compressionLzo%_%level%_%level2%_%root%_%;50610;192205.5
compression%_%compressionLzo%_%level%_%level3%_%root%_%;45490;192205.5
compression%_%compressionLzo%_%level%_%level4%_%root%_%;48050;192205.5
compression%_%compressionLzo%_%level%_%level5%_%root%_%;49850;192205.5
compression%_%compressionLzo%_%level%_%level6%_%root%_%;50420;192205.5
compression%_%compressionLzo%_%level%_%level7%_%root%_%;53060;192205.5
compression%_%compressionLzo%_%level%_%level8%_%root%_%;53480;192205.5
compression%_%compressionLzo%_%level%_%level9%_%root%_%;51500;192205.5
compression%_%compressionZpaq%_%level%_%level1%_%root%_%;673290;626796
compression%_%compressionZpaq%_%level%_%level2%_%root%_%;679680;626796
compression%_%compressionZpaq%_%level%_%level3%_%root%_%;674140;626796
compression%_%compressionZpaq%_%level%_%level4%_%root%_%;2267650;626796
compression%_%compressionZpaq%_%level%_%level5%_%root%_%;2265330;626796
compression%_%compressionZpaq%_%level%_%level6%_%root%_%;2265250;626796
compression%_%compressionZpaq%_%level%_%level7%_%root%_%;2275110;626796
compression%_%compressionZpaq%_%level%_%level8%_%root%_%;5765920;626796
compression%_%compressionZpaq%_%level%_%level9%_%root%_%;5759100;626796
level%_%level1%_%root%_%;41150;40731.2
level%_%level2%_%root%_%;41790;40731.2
level%_%level3%_%root%_%;42300;40731.2
level%_%level4%_%root%_%;43680;40731.2
level%_%level5%_%root%_%;43560;40731.2
level%_%level6%_%root%_%;45720;40731.2
level%_%level7%_%root%_%;44370;40731.2
level%_%level8%_%root%_%;46950;40731.2
level%_%level9%_%root%_%;45770;40731.2
compression%_%compressionLrzip%_%encryption%_%level%_%level1%_%root%_%;220490;220596
compression%_%compressionLrzip%_%encryption%_%level%_%level2%_%root%_%;222350;220596
compression%_%compressionLrzip%_%encryption%_%level%_%level3%_%root%_%;295950;220596
compression%_%compressionLrzip%_%encryption%_%level%_%level4%_%root%_%;350260;220596
compression%_%compressionLrzip%_%encryption%_%level%_%level5%_%root%_%;347130;220596
compression%_%compressionLrzip%_%encryption%_%level%_%level6%_%root%_%;395130;220596
compression%_%compressionLrzip%_%encryption%_%level%_%level7%_%root%_%;1070520;220596
compression%_%compressionLrzip%_%encryption%_%level%_%level8%_%root%_%;1185460;220596
compression%_%compressionLrzip%_%encryption%_%level%_%level9%_%root%_%;833620;220596
compression%_%compressionBzip2%_%encryption%_%level%_%level1%_%root%_%;213900;197985.46
compression%_%compressionBzip2%_%encryption%_%level%_%level2%_%root%_%;222830;197985.46
compression%_%compressionBzip2%_%encryption%_%level%_%level3%_%root%_%;233560;197985.46
compression%_%compressionBzip2%_%encryption%_%level%_%level4%_%root%_%;243700;197985.46
compression%_%compressionBzip2%_%encryption%_%level%_%level5%_%root%_%;250030;197985.46
compression%_%compressionBzip2%_%encryption%_%level%_%level6%_%root%_%;260550;197985.46
compression%_%compressionBzip2%_%encryption%_%level%_%level7%_%root%_%;263150;197985.46
compression%_%compressionBzip2%_%encryption%_%level%_%level8%_%root%_%;271090;197985.46
compression%_%compressionBzip2%_%encryption%_%level%_%level9%_%root%_%;274670;197985.46
compression%_%compressionGzip%_%encryption%_%level%_%level1%_%root%_%;88600;119151
compression%_%compressionGzip%_%encryption%_%level%_%level2%_%root%_%;89260;119151
compression%_%compressionGzip%_%encryption%_%level%_%level3%_%root%_%;97960;119151
compression%_%compressionGzip%_%encryption%_%level%_%level4%_%root%_%;103630;119151
compression%_%compressionGzip%_%encryption%_%level%_%level5%_%root%_%;114530;119151
compression%_%compressionGzip%_%encryption%_%level%_%level6%_%root%_%;139600;119151
compression%_%compressionGzip%_%encryption%_%level%_%level7%_%root%_%;156680;119151
compression%_%compressionGzip%_%encryption%_%level%_%level8%_%root%_%;198500;119151
compression%_%compressionGzip%_%encryption%_%level%_%level9%_%root%_%;205040;119151
compression%_%compressionLzo%_%encryption%_%level%_%level1%_%root%_%;65730;201384.76
compression%_%compressionLzo%_%encryption%_%level%_%level2%_%root%_%;59710;201384.76
compression%_%compressionLzo%_%encryption%_%level%_%level3%_%root%_%;61770;201384.76
compression%_%compressionLzo%_%encryption%_%level%_%level4%_%root%_%;60460;201384.76
compression%_%compressionLzo%_%encryption%_%level%_%level5%_%root%_%;61210;201384.76
compression%_%compressionLzo%_%encryption%_%level%_%level6%_%root%_%;61790;201384.76
compression%_%compressionLzo%_%encryption%_%level%_%level7%_%root%_%;64550;201384.76
compression%_%compressionLzo%_%encryption%_%level%_%level8%_%root%_%;63620;201384.76
compression%_%compressionLzo%_%encryption%_%level%_%level9%_%root%_%;64620;201384.76
compression%_%compressionZpaq%_%encryption%_%level%_%level1%_%root%_%;681080;627381.76
compression%_%compressionZpaq%_%encryption%_%level%_%level2%_%root%_%;684690;627381.76
compression%_%compressionZpaq%_%encryption%_%level%_%level3%_%root%_%;681250;627381.76
compression%_%compressionZpaq%_%encryption%_%level%_%level4%_%root%_%;2288260;627381.76
compression%_%compressionZpaq%_%encryption%_%level%_%level5%_%root%_%;2282110;627381.76
compression%_%compressionZpaq%_%encryption%_%level%_%level6%_%root%_%;2273900;627381.76
compression%_%compressionZpaq%_%encryption%_%level%_%level7%_%root%_%;2282560;627381.76
compression%_%compressionZpaq%_%encryption%_%level%_%level8%_%root%_%;5802460;627381.76
compression%_%compressionZpaq%_%encryption%_%level%_%level9%_%root%_%;5810950;627381.76
encryption%_%level%_%level1%_%root%_%;49760;40731.2
encryption%_%level%_%level2%_%root%_%;53200;40731.2
encryption%_%level%_%level3%_%root%_%;56980;40731.2
encryption%_%level%_%level4%_%root%_%;54820;40731.2
encryption%_%level%_%level5%_%root%_%;53500;40731.2
encryption%_%level%_%level6%_%root%_%;56570;40731.2
encryption%_%level%_%level7%_%root%_%;61280;40731.2
encryption%_%level%_%level8%_%root%_%;56430;40731.2
encryption%_%level%_%level9%_%root%_%;59650;40731.2
compression%_%compressionLrzip%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;212880;212450.6667
compression%_%compressionLrzip%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;210810;212450.6667
compression%_%compressionLrzip%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;284060;212450.6667
compression%_%compressionLrzip%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;339360;212450.6667
compression%_%compressionLrzip%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;340300;212450.6667
compression%_%compressionLrzip%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;383910;212450.6667
compression%_%compressionLrzip%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;1061640;212450.6667
compression%_%compressionLrzip%_%level%_%level8%_%root%_%unlimitedWindowSize%_%;1178930;212450.6667
compression%_%compressionLrzip%_%level%_%level9%_%root%_%unlimitedWindowSize%_%;828640;212450.6667
compression%_%compressionBzip2%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;208080;191775.4167
compression%_%compressionBzip2%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;212850;191775.4167
compression%_%compressionBzip2%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;223100;191775.4167
compression%_%compressionBzip2%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;232720;191775.4167
compression%_%compressionBzip2%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;240110;191775.4167
compression%_%compressionBzip2%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;249760;191775.4167
compression%_%compressionBzip2%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;258170;191775.4167
compression%_%compressionBzip2%_%level%_%level8%_%root%_%unlimitedWindowSize%_%;263330;191775.4167
compression%_%compressionBzip2%_%level%_%level9%_%root%_%unlimitedWindowSize%_%;266710;191775.4167
compression%_%compressionGzip%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;77610;116815
compression%_%compressionGzip%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;81720;116815
compression%_%compressionGzip%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;91570;116815
compression%_%compressionGzip%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;92590;116815
compression%_%compressionGzip%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;109300;116815
compression%_%compressionGzip%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;127760;116815
compression%_%compressionGzip%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;145950;116815
compression%_%compressionGzip%_%level%_%level8%_%root%_%unlimitedWindowSize%_%;187730;116815
compression%_%compressionGzip%_%level%_%level9%_%root%_%unlimitedWindowSize%_%;198100;116815
