Configuration;MeasuredValue;PredictedValue
compression%_%compressionLrzip%_%level%_%level1%_%root%_%;208900;59995.5785
compression%_%compressionLrzip%_%level%_%level2%_%root%_%;210450;59995.5785
compression%_%compressionLrzip%_%level%_%level3%_%root%_%;283750;59995.5785
compression%_%compressionLrzip%_%level%_%level4%_%root%_%;339780;59995.5785
compression%_%compressionLrzip%_%level%_%level5%_%root%_%;340590;59995.5785
compression%_%compressionLrzip%_%level%_%level6%_%root%_%;384660;59995.5785
compression%_%compressionLrzip%_%level%_%level7%_%root%_%;1062250;59995.9345
compression%_%compressionLrzip%_%level%_%level8%_%root%_%;1179830;59995.5785
compression%_%compressionLrzip%_%level%_%level9%_%root%_%;827290;59995.5785
compression%_%compressionBzip2%_%level%_%level1%_%root%_%;208350;59992.1634
compression%_%compressionBzip2%_%level%_%level2%_%root%_%;213220;59992.1634
compression%_%compressionBzip2%_%level%_%level3%_%root%_%;223040;59992.1634
compression%_%compressionBzip2%_%level%_%level4%_%root%_%;234870;59992.1634
compression%_%compressionBzip2%_%level%_%level5%_%root%_%;236720;59992.1634
compression%_%compressionBzip2%_%level%_%level6%_%root%_%;248940;59992.1634
compression%_%compressionBzip2%_%level%_%level7%_%root%_%;257480;59992.1403
compression%_%compressionBzip2%_%level%_%level8%_%root%_%;263430;59992.1634
compression%_%compressionBzip2%_%level%_%level9%_%root%_%;265980;59992.1634
compression%_%compressionGzip%_%level%_%level1%_%root%_%;76470;59992.1634
compression%_%compressionGzip%_%level%_%level2%_%root%_%;80360;59992.1634
compression%_%compressionGzip%_%level%_%level3%_%root%_%;87690;59992.1634
compression%_%compressionGzip%_%level%_%level4%_%root%_%;93090;59992.1634
compression%_%compressionGzip%_%level%_%level5%_%root%_%;106090;59992.1634
compression%_%compressionGzip%_%level%_%level6%_%root%_%;128450;59992.1634
compression%_%compressionGzip%_%level%_%level7%_%root%_%;146410;59992.1403
compression%_%compressionGzip%_%level%_%level8%_%root%_%;187970;59992.1634
compression%_%compressionGzip%_%level%_%level9%_%root%_%;198360;59992.1634
compression%_%compressionLzo%_%level%_%level1%_%root%_%;50520;59991.2871
compression%_%compressionLzo%_%level%_%level2%_%root%_%;50610;59991.2871
compression%_%compressionLzo%_%level%_%level3%_%root%_%;45490;59991.2871
compression%_%compressionLzo%_%level%_%level4%_%root%_%;48050;59991.2871
compression%_%compressionLzo%_%level%_%level5%_%root%_%;49850;59991.2871
compression%_%compressionLzo%_%level%_%level6%_%root%_%;50420;59991.2871
compression%_%compressionLzo%_%level%_%level7%_%root%_%;53060;59991.1668
compression%_%compressionLzo%_%level%_%level8%_%root%_%;53480;59991.2871
compression%_%compressionLzo%_%level%_%level9%_%root%_%;51500;59991.2871
compression%_%compressionZpaq%_%level%_%level1%_%root%_%;673290;59992.1634
compression%_%compressionZpaq%_%level%_%level2%_%root%_%;679680;59992.1634
compression%_%compressionZpaq%_%level%_%level3%_%root%_%;674140;59992.1634
compression%_%compressionZpaq%_%level%_%level4%_%root%_%;2267650;59992.1634
