Configuration;MeasuredValue;PredictedValue
compression%_%compressionLrzip%_%level%_%level1%_%root%_%;208900;209483.225
compression%_%compressionLrzip%_%level%_%level2%_%root%_%;210450;209978.975
compression%_%compressionLrzip%_%level%_%level3%_%root%_%;283750;209693.225
compression%_%compressionLrzip%_%level%_%level4%_%root%_%;339780;209693.225
compression%_%compressionLrzip%_%level%_%level5%_%root%_%;340590;209693.225
compression%_%compressionLrzip%_%level%_%level6%_%root%_%;384660;209693.225
compression%_%compressionLrzip%_%level%_%level7%_%root%_%;1062250;209693.225
compression%_%compressionLrzip%_%level%_%level8%_%root%_%;1179830;209693.225
compression%_%compressionLrzip%_%level%_%level9%_%root%_%;827290;209693.225
compression%_%compressionBzip2%_%level%_%level1%_%root%_%;208350;161673.5
compression%_%compressionBzip2%_%level%_%level2%_%root%_%;213220;150554.75
compression%_%compressionBzip2%_%level%_%level3%_%root%_%;223040;155899.5
compression%_%compressionBzip2%_%level%_%level4%_%root%_%;234870;155899.5
compression%_%compressionBzip2%_%level%_%level5%_%root%_%;236720;155899.5
compression%_%compressionBzip2%_%level%_%level6%_%root%_%;248940;155899.5
compression%_%compressionBzip2%_%level%_%level7%_%root%_%;257480;155899.5
compression%_%compressionBzip2%_%level%_%level8%_%root%_%;263430;155899.5
compression%_%compressionBzip2%_%level%_%level9%_%root%_%;265980;155899.5
compression%_%compressionGzip%_%level%_%level1%_%root%_%;76470;91332.3667
compression%_%compressionGzip%_%level%_%level2%_%root%_%;80360;80847.6
compression%_%compressionGzip%_%level%_%level3%_%root%_%;87690;86027.2667
compression%_%compressionGzip%_%level%_%level4%_%root%_%;93090;86027.2667
compression%_%compressionGzip%_%level%_%level5%_%root%_%;106090;86027.2667
compression%_%compressionGzip%_%level%_%level6%_%root%_%;128450;86027.2667
compression%_%compressionGzip%_%level%_%level7%_%root%_%;146410;86027.2667
compression%_%compressionGzip%_%level%_%level8%_%root%_%;187970;86027.2667
compression%_%compressionGzip%_%level%_%level9%_%root%_%;198360;86027.2667
compression%_%compressionLzo%_%level%_%level1%_%root%_%;50520;112145
compression%_%compressionLzo%_%level%_%level2%_%root%_%;50610;100224.15
compression%_%compressionLzo%_%level%_%level3%_%root%_%;45490;106308.4
compression%_%compressionLzo%_%level%_%level4%_%root%_%;48050;106308.4
compression%_%compressionLzo%_%level%_%level5%_%root%_%;49850;106308.4
compression%_%compressionLzo%_%level%_%level6%_%root%_%;50420;106308.4
compression%_%compressionLzo%_%level%_%level7%_%root%_%;53060;106308.4
compression%_%compressionLzo%_%level%_%level8%_%root%_%;53480;106308.4
compression%_%compressionLzo%_%level%_%level9%_%root%_%;51500;106308.4
compression%_%compressionZpaq%_%level%_%level1%_%root%_%;673290;673653.9167
compression%_%compressionZpaq%_%level%_%level2%_%root%_%;679680;673653.9167
compression%_%compressionZpaq%_%level%_%level3%_%root%_%;674140;673653.9167
compression%_%compressionZpaq%_%level%_%level4%_%root%_%;2267650;673653.9167
compression%_%compressionZpaq%_%level%_%level5%_%root%_%;2265330;673653.9167
compression%_%compressionZpaq%_%level%_%level6%_%root%_%;2265250;673653.9167
compression%_%compressionZpaq%_%level%_%level7%_%root%_%;2275110;673653.9167
compression%_%compressionZpaq%_%level%_%level8%_%root%_%;5765920;673653.9167
compression%_%compressionZpaq%_%level%_%level9%_%root%_%;5759100;673653.9167
level%_%level1%_%root%_%;41150;128898
level%_%level2%_%root%_%;41790;118679.15
level%_%level3%_%root%_%;42300;123802.9
level%_%level4%_%root%_%;43680;123802.9
level%_%level5%_%root%_%;43560;123802.9
level%_%level6%_%root%_%;45720;123802.9
level%_%level7%_%root%_%;44370;123802.9
level%_%level8%_%root%_%;46950;123802.9
level%_%level9%_%root%_%;45770;123802.9
compression%_%compressionLrzip%_%encryption%_%level%_%level1%_%root%_%;220490;216304.5
compression%_%compressionLrzip%_%encryption%_%level%_%level2%_%root%_%;222350;216304.5
compression%_%compressionLrzip%_%encryption%_%level%_%level3%_%root%_%;295950;216304.5
compression%_%compressionLrzip%_%encryption%_%level%_%level4%_%root%_%;350260;216304.5
compression%_%compressionLrzip%_%encryption%_%level%_%level5%_%root%_%;347130;216304.5
compression%_%compressionLrzip%_%encryption%_%level%_%level6%_%root%_%;395130;216304.5
compression%_%compressionLrzip%_%encryption%_%level%_%level7%_%root%_%;1070520;216304.5
compression%_%compressionLrzip%_%encryption%_%level%_%level8%_%root%_%;1185460;216304.5
compression%_%compressionLrzip%_%encryption%_%level%_%level9%_%root%_%;833620;216304.5
compression%_%compressionBzip2%_%encryption%_%level%_%level1%_%root%_%;213900;163163.5
compression%_%compressionBzip2%_%encryption%_%level%_%level2%_%root%_%;222830;150186.25
compression%_%compressionBzip2%_%encryption%_%level%_%level3%_%root%_%;233560;156051
compression%_%compressionBzip2%_%encryption%_%level%_%level4%_%root%_%;243700;156051
