Configuration;MeasuredValue;PredictedValue
compression%_%compressionLrzip%_%level%_%level1%_%root%_%;208900;83531.6782
compression%_%compressionLrzip%_%level%_%level2%_%root%_%;210450;83531.5105
compression%_%compressionLrzip%_%level%_%level3%_%root%_%;283750;83531.5105
compression%_%compressionLrzip%_%level%_%level4%_%root%_%;339780;83531.5105
compression%_%compressionLrzip%_%level%_%level5%_%root%_%;340590;83531.5105
compression%_%compressionLrzip%_%level%_%level6%_%root%_%;384660;83531.5105
compression%_%compressionLrzip%_%level%_%level7%_%root%_%;1062250;83531.5105
compression%_%compressionLrzip%_%level%_%level8%_%root%_%;1179830;83531.5105
compression%_%compressionLrzip%_%level%_%level9%_%root%_%;827290;83531.5105
compression%_%compressionBzip2%_%level%_%level1%_%root%_%;208350;83529.7811
compression%_%compressionBzip2%_%level%_%level2%_%root%_%;213220;83529.803
compression%_%compressionBzip2%_%level%_%level3%_%root%_%;223040;83529.803
compression%_%compressionBzip2%_%level%_%level4%_%root%_%;234870;83529.803
compression%_%compressionBzip2%_%level%_%level5%_%root%_%;236720;83529.803
compression%_%compressionBzip2%_%level%_%level6%_%root%_%;248940;83529.803
compression%_%compressionBzip2%_%level%_%level7%_%root%_%;257480;83529.803
compression%_%compressionBzip2%_%level%_%level8%_%root%_%;263430;83529.803
compression%_%compressionBzip2%_%level%_%level9%_%root%_%;265980;83529.803
compression%_%compressionGzip%_%level%_%level1%_%root%_%;76470;83529.7568
compression%_%compressionGzip%_%level%_%level2%_%root%_%;80360;83529.7811
compression%_%compressionGzip%_%level%_%level3%_%root%_%;87690;83529.7811
compression%_%compressionGzip%_%level%_%level4%_%root%_%;93090;83529.7811
compression%_%compressionGzip%_%level%_%level5%_%root%_%;106090;83529.7811
compression%_%compressionGzip%_%level%_%level6%_%root%_%;128450;83529.7811
compression%_%compressionGzip%_%level%_%level7%_%root%_%;146410;83529.7811
compression%_%compressionGzip%_%level%_%level8%_%root%_%;187970;83529.7811
compression%_%compressionGzip%_%level%_%level9%_%root%_%;198360;83529.7811
compression%_%compressionLzo%_%level%_%level1%_%root%_%;50520;83527.884
compression%_%compressionLzo%_%level%_%level2%_%root%_%;50610;83528.0954
compression%_%compressionLzo%_%level%_%level3%_%root%_%;45490;83528.0954
compression%_%compressionLzo%_%level%_%level4%_%root%_%;48050;83528.0954
compression%_%compressionLzo%_%level%_%level5%_%root%_%;49850;83528.0954
compression%_%compressionLzo%_%level%_%level6%_%root%_%;50420;83528.0954
compression%_%compressionLzo%_%level%_%level7%_%root%_%;53060;83528.0954
compression%_%compressionLzo%_%level%_%level8%_%root%_%;53480;83528.0954
compression%_%compressionLzo%_%level%_%level9%_%root%_%;51500;83528.0954
compression%_%compressionZpaq%_%level%_%level1%_%root%_%;673290;83531.6782
compression%_%compressionZpaq%_%level%_%level2%_%root%_%;679680;83531.5105
compression%_%compressionZpaq%_%level%_%level3%_%root%_%;674140;83531.5105
compression%_%compressionZpaq%_%level%_%level4%_%root%_%;2267650;83531.5105
compression%_%compressionZpaq%_%level%_%level5%_%root%_%;2265330;83531.5105
compression%_%compressionZpaq%_%level%_%level6%_%root%_%;2265250;83531.5105
compression%_%compressionZpaq%_%level%_%level7%_%root%_%;2275110;83531.5105
compression%_%compressionZpaq%_%level%_%level8%_%root%_%;5765920;83531.5105
compression%_%compressionZpaq%_%level%_%level9%_%root%_%;5759100;83531.5105
level%_%level1%_%root%_%;41150;83527.884
level%_%level2%_%root%_%;41790;83528.0954
level%_%level3%_%root%_%;42300;83528.0954
level%_%level4%_%root%_%;43680;83528.0954
level%_%level5%_%root%_%;43560;83528.0954
level%_%level6%_%root%_%;45720;83528.0954
level%_%level7%_%root%_%;44370;83528.0954
level%_%level8%_%root%_%;46950;83528.0954
level%_%level9%_%root%_%;45770;83528.0954
compression%_%compressionLrzip%_%encryption%_%level%_%level1%_%root%_%;220490;83532.116
compression%_%compressionLrzip%_%encryption%_%level%_%level2%_%root%_%;222350;83531.9046
compression%_%compressionLrzip%_%encryption%_%level%_%level3%_%root%_%;295950;83531.9046
compression%_%compressionLrzip%_%encryption%_%level%_%level4%_%root%_%;350260;83531.9046
compression%_%compressionLrzip%_%encryption%_%level%_%level5%_%root%_%;347130;83531.9046
compression%_%compressionLrzip%_%encryption%_%level%_%level6%_%root%_%;395130;83531.9046
compression%_%compressionLrzip%_%encryption%_%level%_%level7%_%root%_%;1070520;83531.9046
compression%_%compressionLrzip%_%encryption%_%level%_%level8%_%root%_%;1185460;83531.9046
compression%_%compressionLrzip%_%encryption%_%level%_%level9%_%root%_%;833620;83531.9046
compression%_%compressionBzip2%_%encryption%_%level%_%level1%_%root%_%;213900;83530.2189
compression%_%compressionBzip2%_%encryption%_%level%_%level2%_%root%_%;222830;83530.197
compression%_%compressionBzip2%_%encryption%_%level%_%level3%_%root%_%;233560;83530.197
compression%_%compressionBzip2%_%encryption%_%level%_%level4%_%root%_%;243700;83530.197
compression%_%compressionBzip2%_%encryption%_%level%_%level5%_%root%_%;250030;83530.197
compression%_%compressionBzip2%_%encryption%_%level%_%level6%_%root%_%;260550;83530.197
compression%_%compressionBzip2%_%encryption%_%level%_%level7%_%root%_%;263150;83530.197
compression%_%compressionBzip2%_%encryption%_%level%_%level8%_%root%_%;271090;83530.197
compression%_%compressionBzip2%_%encryption%_%level%_%level9%_%root%_%;274670;83530.197
compression%_%compressionGzip%_%encryption%_%level%_%level1%_%root%_%;88600;83530.2432
compression%_%compressionGzip%_%encryption%_%level%_%level2%_%root%_%;89260;83530.2189
compression%_%compressionGzip%_%encryption%_%level%_%level3%_%root%_%;97960;83530.2189
compression%_%compressionGzip%_%encryption%_%level%_%level4%_%root%_%;103630;83530.2189
compression%_%compressionGzip%_%encryption%_%level%_%level5%_%root%_%;114530;83530.2189
compression%_%compressionGzip%_%encryption%_%level%_%level6%_%root%_%;139600;83530.2189
compression%_%compressionGzip%_%encryption%_%level%_%level7%_%root%_%;156680;83530.2189
compression%_%compressionGzip%_%encryption%_%level%_%level8%_%root%_%;198500;83530.2189
compression%_%compressionGzip%_%encryption%_%level%_%level9%_%root%_%;205040;83530.2189
compression%_%compressionLzo%_%encryption%_%level%_%level1%_%root%_%;65730;83528.3218
compression%_%compressionLzo%_%encryption%_%level%_%level2%_%root%_%;59710;83528.4895
compression%_%compressionLzo%_%encryption%_%level%_%level3%_%root%_%;61770;83528.4895
compression%_%compressionLzo%_%encryption%_%level%_%level4%_%root%_%;60460;83528.4895
compression%_%compressionLzo%_%encryption%_%level%_%level5%_%root%_%;61210;83528.4895
compression%_%compressionLzo%_%encryption%_%level%_%level6%_%root%_%;61790;83528.4895
compression%_%compressionLzo%_%encryption%_%level%_%level7%_%root%_%;64550;83528.4895
compression%_%compressionLzo%_%encryption%_%level%_%level8%_%root%_%;63620;83528.4895
compression%_%compressionLzo%_%encryption%_%level%_%level9%_%root%_%;64620;83528.4895
compression%_%compressionZpaq%_%encryption%_%level%_%level1%_%root%_%;681080;83532.116
compression%_%compressionZpaq%_%encryption%_%level%_%level2%_%root%_%;684690;83531.9046
compression%_%compressionZpaq%_%encryption%_%level%_%level3%_%root%_%;681250;83531.9046
compression%_%compressionZpaq%_%encryption%_%level%_%level4%_%root%_%;2288260;83531.9046
compression%_%compressionZpaq%_%encryption%_%level%_%level5%_%root%_%;2282110;83531.9046
compression%_%compressionZpaq%_%encryption%_%level%_%level6%_%root%_%;2273900;83531.9046
compression%_%compressionZpaq%_%encryption%_%level%_%level7%_%root%_%;2282560;83531.9046
compression%_%compressionZpaq%_%encryption%_%level%_%level8%_%root%_%;5802460;83531.9046
compression%_%compressionZpaq%_%encryption%_%level%_%level9%_%root%_%;5810950;83531.9046
encryption%_%level%_%level1%_%root%_%;49760;83528.3218
encryption%_%level%_%level2%_%root%_%;53200;83528.4895
encryption%_%level%_%level3%_%root%_%;56980;83528.4895
encryption%_%level%_%level4%_%root%_%;54820;83528.4895
encryption%_%level%_%level5%_%root%_%;53500;83528.4895
encryption%_%level%_%level6%_%root%_%;56570;83528.4895
encryption%_%level%_%level7%_%root%_%;61280;83528.4895
encryption%_%level%_%level8%_%root%_%;56430;83528.4895
encryption%_%level%_%level9%_%root%_%;59650;83528.4895
compression%_%compressionLrzip%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;212880;83531.6664
compression%_%compressionLrzip%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;210810;83531.4999
compression%_%compressionLrzip%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;284060;83531.4999
compression%_%compressionLrzip%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;339360;83531.4999
compression%_%compressionLrzip%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;340300;83531.4999
compression%_%compressionLrzip%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;383910;83531.4999
compression%_%compressionLrzip%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;1061640;83531.4999
