Configuration;MeasuredValue;PredictedValue
compression%_%compressionLrzip%_%level%_%level1%_%root%_%;208900;213032.0246
compression%_%compressionLrzip%_%level%_%level2%_%root%_%;210450;213033.7771
compression%_%compressionLrzip%_%level%_%level3%_%root%_%;283750;213032.9239
compression%_%compressionLrzip%_%level%_%level4%_%root%_%;339780;213032.9239
compression%_%compressionLrzip%_%level%_%level5%_%root%_%;340590;213032.9239
compression%_%compressionLrzip%_%level%_%level6%_%root%_%;384660;213032.9239
compression%_%compressionLrzip%_%level%_%level7%_%root%_%;1062250;213032.9239
compression%_%compressionLrzip%_%level%_%level8%_%root%_%;1179830;213032.9239
compression%_%compressionLrzip%_%level%_%level9%_%root%_%;827290;213032.9239
compression%_%compressionBzip2%_%level%_%level1%_%root%_%;208350;213033.2775
compression%_%compressionBzip2%_%level%_%level2%_%root%_%;213220;213035.2744
compression%_%compressionBzip2%_%level%_%level3%_%root%_%;223040;213034.2267
compression%_%compressionBzip2%_%level%_%level4%_%root%_%;234870;213034.2267
compression%_%compressionBzip2%_%level%_%level5%_%root%_%;236720;213034.2267
compression%_%compressionBzip2%_%level%_%level6%_%root%_%;248940;213034.2267
compression%_%compressionBzip2%_%level%_%level7%_%root%_%;257480;213034.2267
compression%_%compressionBzip2%_%level%_%level8%_%root%_%;263430;213034.2267
compression%_%compressionBzip2%_%level%_%level9%_%root%_%;265980;213034.2267
compression%_%compressionGzip%_%level%_%level1%_%root%_%;76470;213030.1991
compression%_%compressionGzip%_%level%_%level2%_%root%_%;80360;213031.8543
compression%_%compressionGzip%_%level%_%level3%_%root%_%;87690;213031.1483
compression%_%compressionGzip%_%level%_%level4%_%root%_%;93090;213031.1483
compression%_%compressionGzip%_%level%_%level5%_%root%_%;106090;213031.1483
compression%_%compressionGzip%_%level%_%level6%_%root%_%;128450;213031.1483
compression%_%compressionGzip%_%level%_%level7%_%root%_%;146410;213031.1483
compression%_%compressionGzip%_%level%_%level8%_%root%_%;187970;213031.1483
compression%_%compressionGzip%_%level%_%level9%_%root%_%;198360;213031.1483
compression%_%compressionLzo%_%level%_%level1%_%root%_%;50520;213030.6987
compression%_%compressionLzo%_%level%_%level2%_%root%_%;50610;213032.304
compression%_%compressionLzo%_%level%_%level3%_%root%_%;45490;213031.598
compression%_%compressionLzo%_%level%_%level4%_%root%_%;48050;213031.598
compression%_%compressionLzo%_%level%_%level5%_%root%_%;49850;213031.598
compression%_%compressionLzo%_%level%_%level6%_%root%_%;50420;213031.598
compression%_%compressionLzo%_%level%_%level7%_%root%_%;53060;213031.598
compression%_%compressionLzo%_%level%_%level8%_%root%_%;53480;213031.598
compression%_%compressionLzo%_%level%_%level9%_%root%_%;51500;213031.598
compression%_%compressionZpaq%_%level%_%level1%_%root%_%;673290;213033.7771
compression%_%compressionZpaq%_%level%_%level2%_%root%_%;679680;213035.7241
compression%_%compressionZpaq%_%level%_%level3%_%root%_%;674140;213034.6764
compression%_%compressionZpaq%_%level%_%level4%_%root%_%;2267650;213034.6764
compression%_%compressionZpaq%_%level%_%level5%_%root%_%;2265330;213034.6764
compression%_%compressionZpaq%_%level%_%level6%_%root%_%;2265250;213034.6764
compression%_%compressionZpaq%_%level%_%level7%_%root%_%;2275110;213034.6764
compression%_%compressionZpaq%_%level%_%level8%_%root%_%;5765920;213034.6764
compression%_%compressionZpaq%_%level%_%level9%_%root%_%;5759100;213034.6764
level%_%level1%_%root%_%;41150;213032.0246
level%_%level2%_%root%_%;41790;213033.7771
level%_%level3%_%root%_%;42300;213032.9239
level%_%level4%_%root%_%;43680;213032.9239
level%_%level5%_%root%_%;43560;213032.9239
level%_%level6%_%root%_%;45720;213032.9239
level%_%level7%_%root%_%;44370;213032.9239
level%_%level8%_%root%_%;46950;213032.9239
level%_%level9%_%root%_%;45770;213032.9239
compression%_%compressionLrzip%_%encryption%_%level%_%level1%_%root%_%;220490;213033.3061
compression%_%compressionLrzip%_%encryption%_%level%_%level2%_%root%_%;222350;213035.1036
compression%_%compressionLrzip%_%encryption%_%level%_%level3%_%root%_%;295950;213034.1593
compression%_%compressionLrzip%_%encryption%_%level%_%level4%_%root%_%;350260;213034.1593
compression%_%compressionLrzip%_%encryption%_%level%_%level5%_%root%_%;347130;213034.1593
compression%_%compressionLrzip%_%encryption%_%level%_%level6%_%root%_%;395130;213034.1593
compression%_%compressionLrzip%_%encryption%_%level%_%level7%_%root%_%;1070520;213034.1593
compression%_%compressionLrzip%_%encryption%_%level%_%level8%_%root%_%;1185460;213034.1593
compression%_%compressionLrzip%_%encryption%_%level%_%level9%_%root%_%;833620;213034.1593
compression%_%compressionBzip2%_%encryption%_%level%_%level1%_%root%_%;213900;213034.5847
compression%_%compressionBzip2%_%encryption%_%level%_%level2%_%root%_%;222830;213036.624
compression%_%compressionBzip2%_%encryption%_%level%_%level3%_%root%_%;233560;213035.4852
compression%_%compressionBzip2%_%encryption%_%level%_%level4%_%root%_%;243700;213035.4852
