Configuration;MeasuredValue;PredictedValue
compression%_%compressionLrzip%_%level%_%level1%_%root%_%;208900;1061369.3333
compression%_%compressionLrzip%_%level%_%level2%_%root%_%;210450;1061369.3333
compression%_%compressionLrzip%_%level%_%level3%_%root%_%;283750;1061369.3333
compression%_%compressionLrzip%_%level%_%level4%_%root%_%;339780;1061369.3333
compression%_%compressionLrzip%_%level%_%level5%_%root%_%;340590;1061369.3333
compression%_%compressionLrzip%_%level%_%level6%_%root%_%;384660;1061369.3333
compression%_%compressionLrzip%_%level%_%level7%_%root%_%;1062250;1061369.3333
compression%_%compressionLrzip%_%level%_%level8%_%root%_%;1179830;1061369.3333
compression%_%compressionLrzip%_%level%_%level9%_%root%_%;827290;1061369.3333
compression%_%compressionBzip2%_%level%_%level1%_%root%_%;208350;153739.0667
compression%_%compressionBzip2%_%level%_%level2%_%root%_%;213220;153739.0667
compression%_%compressionBzip2%_%level%_%level3%_%root%_%;223040;153739.0667
compression%_%compressionBzip2%_%level%_%level4%_%root%_%;234870;153739.0667
compression%_%compressionBzip2%_%level%_%level5%_%root%_%;236720;153739.0667
compression%_%compressionBzip2%_%level%_%level6%_%root%_%;248940;153739.0667
compression%_%compressionBzip2%_%level%_%level7%_%root%_%;257480;153739.0667
compression%_%compressionBzip2%_%level%_%level8%_%root%_%;263430;153739.0667
compression%_%compressionBzip2%_%level%_%level9%_%root%_%;265980;153739.0667
compression%_%compressionGzip%_%level%_%level1%_%root%_%;76470;208042.6667
compression%_%compressionGzip%_%level%_%level2%_%root%_%;80360;208042.6667
compression%_%compressionGzip%_%level%_%level3%_%root%_%;87690;208042.6667
compression%_%compressionGzip%_%level%_%level4%_%root%_%;93090;208042.6667
compression%_%compressionGzip%_%level%_%level5%_%root%_%;106090;208042.6667
compression%_%compressionGzip%_%level%_%level6%_%root%_%;128450;208042.6667
compression%_%compressionGzip%_%level%_%level7%_%root%_%;146410;208042.6667
compression%_%compressionGzip%_%level%_%level8%_%root%_%;187970;208042.6667
compression%_%compressionGzip%_%level%_%level9%_%root%_%;198360;208042.6667
compression%_%compressionLzo%_%level%_%level1%_%root%_%;50520;153739.0667
compression%_%compressionLzo%_%level%_%level2%_%root%_%;50610;153739.0667
compression%_%compressionLzo%_%level%_%level3%_%root%_%;45490;153739.0667
compression%_%compressionLzo%_%level%_%level4%_%root%_%;48050;153739.0667
compression%_%compressionLzo%_%level%_%level5%_%root%_%;49850;153739.0667
compression%_%compressionLzo%_%level%_%level6%_%root%_%;50420;153739.0667
compression%_%compressionLzo%_%level%_%level7%_%root%_%;53060;153739.0667
compression%_%compressionLzo%_%level%_%level8%_%root%_%;53480;153739.0667
compression%_%compressionLzo%_%level%_%level9%_%root%_%;51500;153739.0667
compression%_%compressionZpaq%_%level%_%level1%_%root%_%;673290;153739.0667
compression%_%compressionZpaq%_%level%_%level2%_%root%_%;679680;153739.0667
compression%_%compressionZpaq%_%level%_%level3%_%root%_%;674140;153739.0667
compression%_%compressionZpaq%_%level%_%level4%_%root%_%;2267650;153739.0667
compression%_%compressionZpaq%_%level%_%level5%_%root%_%;2265330;153739.0667
compression%_%compressionZpaq%_%level%_%level6%_%root%_%;2265250;153739.0667
compression%_%compressionZpaq%_%level%_%level7%_%root%_%;2275110;153739.0667
compression%_%compressionZpaq%_%level%_%level8%_%root%_%;5765920;153739.0667
compression%_%compressionZpaq%_%level%_%level9%_%root%_%;5759100;153739.0667
level%_%level1%_%root%_%;41150;52585.0667
level%_%level2%_%root%_%;41790;52585.0667
level%_%level3%_%root%_%;42300;52585.0667
level%_%level4%_%root%_%;43680;52585.0667
level%_%level5%_%root%_%;43560;52585.0667
level%_%level6%_%root%_%;45720;52585.0667
level%_%level7%_%root%_%;44370;52585.0667
level%_%level8%_%root%_%;46950;52585.0667
level%_%level9%_%root%_%;45770;52585.0667
compression%_%compressionLrzip%_%encryption%_%level%_%level1%_%root%_%;220490;1068693.6889
compression%_%compressionLrzip%_%encryption%_%level%_%level2%_%root%_%;222350;1068693.6889
compression%_%compressionLrzip%_%encryption%_%level%_%level3%_%root%_%;295950;1068693.6889
compression%_%compressionLrzip%_%encryption%_%level%_%level4%_%root%_%;350260;1068693.6889
compression%_%compressionLrzip%_%encryption%_%level%_%level5%_%root%_%;347130;1068693.6889
compression%_%compressionLrzip%_%encryption%_%level%_%level6%_%root%_%;395130;1068693.6889
compression%_%compressionLrzip%_%encryption%_%level%_%level7%_%root%_%;1070520;1068693.6889
compression%_%compressionLrzip%_%encryption%_%level%_%level8%_%root%_%;1185460;1068693.6889
compression%_%compressionLrzip%_%encryption%_%level%_%level9%_%root%_%;833620;1068693.6889
compression%_%compressionBzip2%_%encryption%_%level%_%level1%_%root%_%;213900;164378.8
compression%_%compressionBzip2%_%encryption%_%level%_%level2%_%root%_%;222830;164378.8
compression%_%compressionBzip2%_%encryption%_%level%_%level3%_%root%_%;233560;164378.8
compression%_%compressionBzip2%_%encryption%_%level%_%level4%_%root%_%;243700;164378.8
compression%_%compressionBzip2%_%encryption%_%level%_%level5%_%root%_%;250030;164378.8
compression%_%compressionBzip2%_%encryption%_%level%_%level6%_%root%_%;260550;164378.8
compression%_%compressionBzip2%_%encryption%_%level%_%level7%_%root%_%;263150;164378.8
compression%_%compressionBzip2%_%encryption%_%level%_%level8%_%root%_%;271090;164378.8
compression%_%compressionBzip2%_%encryption%_%level%_%level9%_%root%_%;274670;164378.8
compression%_%compressionGzip%_%encryption%_%level%_%level1%_%root%_%;88600;215413.4667
compression%_%compressionGzip%_%encryption%_%level%_%level2%_%root%_%;89260;215413.4667
compression%_%compressionGzip%_%encryption%_%level%_%level3%_%root%_%;97960;215413.4667
compression%_%compressionGzip%_%encryption%_%level%_%level4%_%root%_%;103630;215413.4667
compression%_%compressionGzip%_%encryption%_%level%_%level5%_%root%_%;114530;215413.4667
compression%_%compressionGzip%_%encryption%_%level%_%level6%_%root%_%;139600;215413.4667
compression%_%compressionGzip%_%encryption%_%level%_%level7%_%root%_%;156680;215413.4667
compression%_%compressionGzip%_%encryption%_%level%_%level8%_%root%_%;198500;215413.4667
compression%_%compressionGzip%_%encryption%_%level%_%level9%_%root%_%;205040;215413.4667
compression%_%compressionLzo%_%encryption%_%level%_%level1%_%root%_%;65730;164378.8
compression%_%compressionLzo%_%encryption%_%level%_%level2%_%root%_%;59710;164378.8
compression%_%compressionLzo%_%encryption%_%level%_%level3%_%root%_%;61770;164378.8
compression%_%compressionLzo%_%encryption%_%level%_%level4%_%root%_%;60460;164378.8
compression%_%compressionLzo%_%encryption%_%level%_%level5%_%root%_%;61210;164378.8
compression%_%compressionLzo%_%encryption%_%level%_%level6%_%root%_%;61790;164378.8
compression%_%compressionLzo%_%encryption%_%level%_%level7%_%root%_%;64550;164378.8
compression%_%compressionLzo%_%encryption%_%level%_%level8%_%root%_%;63620;164378.8
compression%_%compressionLzo%_%encryption%_%level%_%level9%_%root%_%;64620;164378.8
compression%_%compressionZpaq%_%encryption%_%level%_%level1%_%root%_%;681080;164378.8
compression%_%compressionZpaq%_%encryption%_%level%_%level2%_%root%_%;684690;164378.8
compression%_%compressionZpaq%_%encryption%_%level%_%level3%_%root%_%;681250;164378.8
compression%_%compressionZpaq%_%encryption%_%level%_%level4%_%root%_%;2288260;164378.8
compression%_%compressionZpaq%_%encryption%_%level%_%level5%_%root%_%;2282110;164378.8
compression%_%compressionZpaq%_%encryption%_%level%_%level6%_%root%_%;2273900;164378.8
compression%_%compressionZpaq%_%encryption%_%level%_%level7%_%root%_%;2282560;164378.8
compression%_%compressionZpaq%_%encryption%_%level%_%level8%_%root%_%;5802460;164378.8
compression%_%compressionZpaq%_%encryption%_%level%_%level9%_%root%_%;5810950;164378.8
encryption%_%level%_%level1%_%root%_%;49760;64141.5556
encryption%_%level%_%level2%_%root%_%;53200;64141.5556
encryption%_%level%_%level3%_%root%_%;56980;64141.5556
encryption%_%level%_%level4%_%root%_%;54820;64141.5556
encryption%_%level%_%level5%_%root%_%;53500;64141.5556
encryption%_%level%_%level6%_%root%_%;56570;64141.5556
encryption%_%level%_%level7%_%root%_%;61280;64141.5556
encryption%_%level%_%level8%_%root%_%;56430;64141.5556
encryption%_%level%_%level9%_%root%_%;59650;64141.5556
compression%_%compressionLrzip%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;212880;1061180.2667
compression%_%compressionLrzip%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;210810;1061180.2667
compression%_%compressionLrzip%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;284060;1061180.2667
compression%_%compressionLrzip%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;339360;1061180.2667
compression%_%compressionLrzip%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;340300;1061180.2667
compression%_%compressionLrzip%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;383910;1061180.2667
compression%_%compressionLrzip%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;1061640;1061180.2667
compression%_%compressionLrzip%_%level%_%level8%_%root%_%unlimitedWindowSize%_%;1178930;1061180.2667
compression%_%compressionLrzip%_%level%_%level9%_%root%_%unlimitedWindowSize%_%;828640;1061180.2667
compression%_%compressionBzip2%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;208080;147607.4
compression%_%compressionBzip2%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;212850;147607.4
compression%_%compressionBzip2%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;223100;147607.4
compression%_%compressionBzip2%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;232720;147607.4
compression%_%compressionBzip2%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;240110;147607.4
compression%_%compressionBzip2%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;249760;147607.4
compression%_%compressionBzip2%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;258170;147607.4
compression%_%compressionBzip2%_%level%_%level8%_%root%_%unlimitedWindowSize%_%;263330;147607.4
compression%_%compressionBzip2%_%level%_%level9%_%root%_%unlimitedWindowSize%_%;266710;147607.4
compression%_%compressionGzip%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;77610;201429
compression%_%compressionGzip%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;81720;201429
compression%_%compressionGzip%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;91570;201429
