Configuration;MeasuredValue;PredictedValue
compression%_%compressionLrzip%_%level%_%level1%_%root%_%;208900;91017.1291
compression%_%compressionLrzip%_%level%_%level2%_%root%_%;210450;91016.3452
compression%_%compressionLrzip%_%level%_%level3%_%root%_%;283750;91016.6795
compression%_%compressionLrzip%_%level%_%level4%_%root%_%;339780;91016.6795
compression%_%compressionLrzip%_%level%_%level5%_%root%_%;340590;91016.6795
compression%_%compressionLrzip%_%level%_%level6%_%root%_%;384660;91016.6795
compression%_%compressionLrzip%_%level%_%level7%_%root%_%;1062250;91016.6795
compression%_%compressionLrzip%_%level%_%level8%_%root%_%;1179830;91016.6795
compression%_%compressionLrzip%_%level%_%level9%_%root%_%;827290;91016.6795
compression%_%compressionBzip2%_%level%_%level1%_%root%_%;208350;91018.0784
compression%_%compressionBzip2%_%level%_%level2%_%root%_%;213220;91017.2944
compression%_%compressionBzip2%_%level%_%level3%_%root%_%;223040;91017.5788
compression%_%compressionBzip2%_%level%_%level4%_%root%_%;234870;91017.5788
compression%_%compressionBzip2%_%level%_%level5%_%root%_%;236720;91017.5788
compression%_%compressionBzip2%_%level%_%level6%_%root%_%;248940;91017.5788
compression%_%compressionBzip2%_%level%_%level7%_%root%_%;257480;91017.5788
compression%_%compressionBzip2%_%level%_%level8%_%root%_%;263430;91017.5788
compression%_%compressionBzip2%_%level%_%level9%_%root%_%;265980;91017.5788
compression%_%compressionGzip%_%level%_%level1%_%root%_%;76470;91016.6807
compression%_%compressionGzip%_%level%_%level2%_%root%_%;80360;91015.8469
compression%_%compressionGzip%_%level%_%level3%_%root%_%;87690;91016.231
compression%_%compressionGzip%_%level%_%level4%_%root%_%;93090;91016.231
compression%_%compressionGzip%_%level%_%level5%_%root%_%;106090;91016.231
compression%_%compressionGzip%_%level%_%level6%_%root%_%;128450;91016.231
compression%_%compressionGzip%_%level%_%level7%_%root%_%;146410;91016.231
compression%_%compressionGzip%_%level%_%level8%_%root%_%;187970;91016.231
compression%_%compressionGzip%_%level%_%level9%_%root%_%;198360;91016.231
compression%_%compressionLzo%_%level%_%level1%_%root%_%;50520;91016.7025
compression%_%compressionLzo%_%level%_%level2%_%root%_%;50610;91015.8712
compression%_%compressionLzo%_%level%_%level3%_%root%_%;45490;91016.2529
compression%_%compressionLzo%_%level%_%level4%_%root%_%;48050;91016.2529
compression%_%compressionLzo%_%level%_%level5%_%root%_%;49850;91016.2529
compression%_%compressionLzo%_%level%_%level6%_%root%_%;50420;91016.2529
compression%_%compressionLzo%_%level%_%level7%_%root%_%;53060;91016.2529
compression%_%compressionLzo%_%level%_%level8%_%root%_%;53480;91016.2529
compression%_%compressionLzo%_%level%_%level9%_%root%_%;51500;91016.2529
compression%_%compressionZpaq%_%level%_%level1%_%root%_%;673290;91018.455
