Configuration;MeasuredValue;PredictedValue
compression%_%compressionLrzip%_%level%_%level1%_%root%_%;208900;81570.687
compression%_%compressionLrzip%_%level%_%level2%_%root%_%;210450;81570.7381
compression%_%compressionLrzip%_%level%_%level3%_%root%_%;283750;81570.687
compression%_%compressionLrzip%_%level%_%level4%_%root%_%;339780;81570.687
compression%_%compressionLrzip%_%level%_%level5%_%root%_%;340590;81570.687
compression%_%compressionLrzip%_%level%_%level6%_%root%_%;384660;81570.687
compression%_%compressionLrzip%_%level%_%level7%_%root%_%;1062250;81570.687
compression%_%compressionLrzip%_%level%_%level8%_%root%_%;1179830;81570.687
compression%_%compressionLrzip%_%level%_%level9%_%root%_%;827290;81570.687
compression%_%compressionBzip2%_%level%_%level1%_%root%_%;208350;81571.6362
compression%_%compressionBzip2%_%level%_%level2%_%root%_%;213220;81571.6873
compression%_%compressionBzip2%_%level%_%level3%_%root%_%;223040;81571.5863
compression%_%compressionBzip2%_%level%_%level4%_%root%_%;234870;81571.5863
compression%_%compressionBzip2%_%level%_%level5%_%root%_%;236720;81571.5863
compression%_%compressionBzip2%_%level%_%level6%_%root%_%;248940;81571.5863
compression%_%compressionBzip2%_%level%_%level7%_%root%_%;257480;81571.5863
compression%_%compressionBzip2%_%level%_%level8%_%root%_%;263430;81571.5863
compression%_%compressionBzip2%_%level%_%level9%_%root%_%;265980;81571.5863
compression%_%compressionGzip%_%level%_%level1%_%root%_%;76470;81569.6698
compression%_%compressionGzip%_%level%_%level2%_%root%_%;80360;81569.7134
compression%_%compressionGzip%_%level%_%level3%_%root%_%;87690;81569.7197
compression%_%compressionGzip%_%level%_%level4%_%root%_%;93090;81569.7197
compression%_%compressionGzip%_%level%_%level5%_%root%_%;106090;81569.7197
compression%_%compressionGzip%_%level%_%level6%_%root%_%;128450;81569.7197
compression%_%compressionGzip%_%level%_%level7%_%root%_%;146410;81569.7197
compression%_%compressionGzip%_%level%_%level8%_%root%_%;187970;81569.7197
compression%_%compressionGzip%_%level%_%level9%_%root%_%;198360;81569.7197
compression%_%compressionLzo%_%level%_%level1%_%root%_%;50520;81567.6535
compression%_%compressionLzo%_%level%_%level2%_%root%_%;50610;81567.368
compression%_%compressionLzo%_%level%_%level3%_%root%_%;45490;81567.6535
compression%_%compressionLzo%_%level%_%level4%_%root%_%;48050;81567.6535
compression%_%compressionLzo%_%level%_%level5%_%root%_%;49850;81567.6535
compression%_%compressionLzo%_%level%_%level6%_%root%_%;50420;81567.6535
compression%_%compressionLzo%_%level%_%level7%_%root%_%;53060;81567.6535
compression%_%compressionLzo%_%level%_%level8%_%root%_%;53480;81567.6535
compression%_%compressionLzo%_%level%_%level9%_%root%_%;51500;81567.6535
compression%_%compressionZpaq%_%level%_%level1%_%root%_%;673290;81569.8107
compression%_%compressionZpaq%_%level%_%level2%_%root%_%;679680;81569.7646
compression%_%compressionZpaq%_%level%_%level3%_%root%_%;674140;81569.8107
compression%_%compressionZpaq%_%level%_%level4%_%root%_%;2267650;81569.8107
compression%_%compressionZpaq%_%level%_%level5%_%root%_%;2265330;81569.8107
compression%_%compressionZpaq%_%level%_%level6%_%root%_%;2265250;81569.8107
compression%_%compressionZpaq%_%level%_%level7%_%root%_%;2275110;81569.8107
compression%_%compressionZpaq%_%level%_%level8%_%root%_%;5765920;81569.8107
compression%_%compressionZpaq%_%level%_%level9%_%root%_%;5759100;81569.8107
level%_%level1%_%root%_%;41150;81569.3611
level%_%level2%_%root%_%;41790;81569.2651
level%_%level3%_%root%_%;42300;81569.3611
level%_%level4%_%root%_%;43680;81569.3611
level%_%level5%_%root%_%;43560;81569.3611
level%_%level6%_%root%_%;45720;81569.3611
level%_%level7%_%root%_%;44370;81569.3611
level%_%level8%_%root%_%;46950;81569.3611
level%_%level9%_%root%_%;45770;81569.3611
compression%_%compressionLrzip%_%encryption%_%level%_%level1%_%root%_%;220490;81571.0681
compression%_%compressionLrzip%_%encryption%_%level%_%level2%_%root%_%;222350;81571.1615
compression%_%compressionLrzip%_%encryption%_%level%_%level3%_%root%_%;295950;81571.0681
compression%_%compressionLrzip%_%encryption%_%level%_%level4%_%root%_%;350260;81571.0681
compression%_%compressionLrzip%_%encryption%_%level%_%level5%_%root%_%;347130;81571.0681
compression%_%compressionLrzip%_%encryption%_%level%_%level6%_%root%_%;395130;81571.0681
compression%_%compressionLrzip%_%encryption%_%level%_%level7%_%root%_%;1070520;81571.0681
compression%_%compressionLrzip%_%encryption%_%level%_%level8%_%root%_%;1185460;81571.0681
compression%_%compressionLrzip%_%encryption%_%level%_%level9%_%root%_%;833620;81571.0681
compression%_%compressionBzip2%_%encryption%_%level%_%level1%_%root%_%;213900;81572.0135
compression%_%compressionBzip2%_%encryption%_%level%_%level2%_%root%_%;222830;81572.112
compression%_%compressionBzip2%_%encryption%_%level%_%level3%_%root%_%;233560;81571.9662
compression%_%compressionBzip2%_%encryption%_%level%_%level4%_%root%_%;243700;81571.9662
compression%_%compressionBzip2%_%encryption%_%level%_%level5%_%root%_%;250030;81571.9662
compression%_%compressionBzip2%_%encryption%_%level%_%level6%_%root%_%;260550;81571.9662
compression%_%compressionBzip2%_%encryption%_%level%_%level7%_%root%_%;263150;81571.9662
compression%_%compressionBzip2%_%encryption%_%level%_%level8%_%root%_%;271090;81571.9662
compression%_%compressionBzip2%_%encryption%_%level%_%level9%_%root%_%;274670;81571.9662
compression%_%compressionGzip%_%encryption%_%level%_%level1%_%root%_%;88600;81570.1906
compression%_%compressionGzip%_%encryption%_%level%_%level2%_%root%_%;89260;81570.2866
compression%_%compressionGzip%_%encryption%_%level%_%level3%_%root%_%;97960;81570.2379
compression%_%compressionGzip%_%encryption%_%level%_%level4%_%root%_%;103630;81570.2379
compression%_%compressionGzip%_%encryption%_%level%_%level5%_%root%_%;114530;81570.2379
compression%_%compressionGzip%_%encryption%_%level%_%level6%_%root%_%;139600;81570.2379
