Configuration;MeasuredValue;PredictedValue
compression%_%compressionLrzip%_%level%_%level1%_%root%_%;208900;53053.5201
compression%_%compressionLrzip%_%level%_%level2%_%root%_%;210450;53053.807
compression%_%compressionLrzip%_%level%_%level3%_%root%_%;283750;53053.5201
compression%_%compressionLrzip%_%level%_%level4%_%root%_%;339780;53053.5201
compression%_%compressionLrzip%_%level%_%level5%_%root%_%;340590;53053.5201
compression%_%compressionLrzip%_%level%_%level6%_%root%_%;384660;53053.5201
compression%_%compressionLrzip%_%level%_%level7%_%root%_%;1062250;53053.5201
compression%_%compressionLrzip%_%level%_%level8%_%root%_%;1179830;53053.5201
compression%_%compressionLrzip%_%level%_%level9%_%root%_%;827290;53053.5201
compression%_%compressionBzip2%_%level%_%level1%_%root%_%;208350;53051.414
compression%_%compressionBzip2%_%level%_%level2%_%root%_%;213220;53051.3617
compression%_%compressionBzip2%_%level%_%level3%_%root%_%;223040;53051.3641
compression%_%compressionBzip2%_%level%_%level4%_%root%_%;234870;53051.3641
compression%_%compressionBzip2%_%level%_%level5%_%root%_%;236720;53051.3641
compression%_%compressionBzip2%_%level%_%level6%_%root%_%;248940;53051.3641
compression%_%compressionBzip2%_%level%_%level7%_%root%_%;257480;53051.3641
compression%_%compressionBzip2%_%level%_%level8%_%root%_%;263430;53051.3641
compression%_%compressionBzip2%_%level%_%level9%_%root%_%;265980;53051.3641
compression%_%compressionGzip%_%level%_%level1%_%root%_%;76470;53050.9145
compression%_%compressionGzip%_%level%_%level2%_%root%_%;80360;53050.9121
compression%_%compressionGzip%_%level%_%level3%_%root%_%;87690;53050.9145
compression%_%compressionGzip%_%level%_%level4%_%root%_%;93090;53050.9145
compression%_%compressionGzip%_%level%_%level5%_%root%_%;106090;53050.9145
compression%_%compressionGzip%_%level%_%level6%_%root%_%;128450;53050.9145
compression%_%compressionGzip%_%level%_%level7%_%root%_%;146410;53050.9145
compression%_%compressionGzip%_%level%_%level8%_%root%_%;187970;53050.9145
compression%_%compressionGzip%_%level%_%level9%_%root%_%;198360;53050.9145
compression%_%compressionLzo%_%level%_%level1%_%root%_%;50520;53049.089
compression%_%compressionLzo%_%level%_%level2%_%root%_%;50610;53048.9894
compression%_%compressionLzo%_%level%_%level3%_%root%_%;45490;53049.1389
compression%_%compressionLzo%_%level%_%level4%_%root%_%;48050;53049.1389
compression%_%compressionLzo%_%level%_%level5%_%root%_%;49850;53049.1389
compression%_%compressionLzo%_%level%_%level6%_%root%_%;50420;53049.1389
compression%_%compressionLzo%_%level%_%level7%_%root%_%;53060;53049.1389
compression%_%compressionLzo%_%level%_%level8%_%root%_%;53480;53049.1389
compression%_%compressionLzo%_%level%_%level9%_%root%_%;51500;53049.1389
compression%_%compressionZpaq%_%level%_%level1%_%root%_%;673290;53050.9145
compression%_%compressionZpaq%_%level%_%level2%_%root%_%;679680;53050.9121
compression%_%compressionZpaq%_%level%_%level3%_%root%_%;674140;53050.9145
compression%_%compressionZpaq%_%level%_%level4%_%root%_%;2267650;53050.9145
compression%_%compressionZpaq%_%level%_%level5%_%root%_%;2265330;53050.9145
compression%_%compressionZpaq%_%level%_%level6%_%root%_%;2265250;53050.9145
compression%_%compressionZpaq%_%level%_%level7%_%root%_%;2275110;53050.9145
compression%_%compressionZpaq%_%level%_%level8%_%root%_%;5765920;53050.9145
compression%_%compressionZpaq%_%level%_%level9%_%root%_%;5759100;53050.9145
level%_%level1%_%root%_%;41150;53049.6323
level%_%level2%_%root%_%;41790;53049.4876
level%_%level3%_%root%_%;42300;53049.6323
