Configuration;MeasuredValue;PredictedValue
compression%_%compressionLrzip%_%level%_%level1%_%root%_%;208900;1061384.45
compression%_%compressionLrzip%_%level%_%level2%_%root%_%;210450;1061384.45
compression%_%compressionLrzip%_%level%_%level3%_%root%_%;283750;1061384.45
compression%_%compressionLrzip%_%level%_%level4%_%root%_%;339780;1061384.45
compression%_%compressionLrzip%_%level%_%level5%_%root%_%;340590;1061384.45
compression%_%compressionLrzip%_%level%_%level6%_%root%_%;384660;1061384.45
compression%_%compressionLrzip%_%level%_%level7%_%root%_%;1062250;1061384.45
compression%_%compressionLrzip%_%level%_%level8%_%root%_%;1179830;1061384.45
compression%_%compressionLrzip%_%level%_%level9%_%root%_%;827290;1061384.45
compression%_%compressionBzip2%_%level%_%level1%_%root%_%;208350;1617569.5333
compression%_%compressionBzip2%_%level%_%level2%_%root%_%;213220;1617569.5333
compression%_%compressionBzip2%_%level%_%level3%_%root%_%;223040;1617569.5333
compression%_%compressionBzip2%_%level%_%level4%_%root%_%;234870;1617569.5333
compression%_%compressionBzip2%_%level%_%level5%_%root%_%;236720;1617569.5333
compression%_%compressionBzip2%_%level%_%level6%_%root%_%;248940;1617569.5333
compression%_%compressionBzip2%_%level%_%level7%_%root%_%;257480;1617569.5333
compression%_%compressionBzip2%_%level%_%level8%_%root%_%;263430;1617569.5333
compression%_%compressionBzip2%_%level%_%level9%_%root%_%;265980;1617569.5333
compression%_%compressionGzip%_%level%_%level1%_%root%_%;76470;1617569.5333
compression%_%compressionGzip%_%level%_%level2%_%root%_%;80360;1617569.5333
compression%_%compressionGzip%_%level%_%level3%_%root%_%;87690;1617569.5333
compression%_%compressionGzip%_%level%_%level4%_%root%_%;93090;1617569.5333
compression%_%compressionGzip%_%level%_%level5%_%root%_%;106090;1617569.5333
compression%_%compressionGzip%_%level%_%level6%_%root%_%;128450;1617569.5333
compression%_%compressionGzip%_%level%_%level7%_%root%_%;146410;1617569.5333
compression%_%compressionGzip%_%level%_%level8%_%root%_%;187970;1617569.5333
compression%_%compressionGzip%_%level%_%level9%_%root%_%;198360;1617569.5333
