Configuration;MeasuredValue;PredictedValue
compression%_%compressionLrzip%_%level%_%level1%_%root%_%;208900;177173
compression%_%compressionLrzip%_%level%_%level2%_%root%_%;210450;177230.8333
compression%_%compressionLrzip%_%level%_%level3%_%root%_%;283750;177173
compression%_%compressionLrzip%_%level%_%level4%_%root%_%;339780;177173
compression%_%compressionLrzip%_%level%_%level5%_%root%_%;340590;177173
compression%_%compressionLrzip%_%level%_%level6%_%root%_%;384660;177173
compression%_%compressionLrzip%_%level%_%level7%_%root%_%;1062250;177173
compression%_%compressionLrzip%_%level%_%level8%_%root%_%;1179830;177173
compression%_%compressionLrzip%_%level%_%level9%_%root%_%;827290;177173
compression%_%compressionBzip2%_%level%_%level1%_%root%_%;208350;214051
compression%_%compressionBzip2%_%level%_%level2%_%root%_%;213220;214051
compression%_%compressionBzip2%_%level%_%level3%_%root%_%;223040;214051
compression%_%compressionBzip2%_%level%_%level4%_%root%_%;234870;214051
compression%_%compressionBzip2%_%level%_%level5%_%root%_%;236720;214051
compression%_%compressionBzip2%_%level%_%level6%_%root%_%;248940;214051
compression%_%compressionBzip2%_%level%_%level7%_%root%_%;257480;214051
compression%_%compressionBzip2%_%level%_%level8%_%root%_%;263430;214051
compression%_%compressionBzip2%_%level%_%level9%_%root%_%;265980;214051
compression%_%compressionGzip%_%level%_%level1%_%root%_%;76470;74660
compression%_%compressionGzip%_%level%_%level2%_%root%_%;80360;77065.3333
compression%_%compressionGzip%_%level%_%level3%_%root%_%;87690;75706
compression%_%compressionGzip%_%level%_%level4%_%root%_%;93090;75706
compression%_%compressionGzip%_%level%_%level5%_%root%_%;106090;75706
compression%_%compressionGzip%_%level%_%level6%_%root%_%;128450;75706
compression%_%compressionGzip%_%level%_%level7%_%root%_%;146410;75706
compression%_%compressionGzip%_%level%_%level8%_%root%_%;187970;75706
compression%_%compressionGzip%_%level%_%level9%_%root%_%;198360;75706
compression%_%compressionLzo%_%level%_%level1%_%root%_%;50520;50625.5
compression%_%compressionLzo%_%level%_%level2%_%root%_%;50610;51010
compression%_%compressionLzo%_%level%_%level3%_%root%_%;45490;50805.5
compression%_%compressionLzo%_%level%_%level4%_%root%_%;48050;50805.5
compression%_%compressionLzo%_%level%_%level5%_%root%_%;49850;50805.5
compression%_%compressionLzo%_%level%_%level6%_%root%_%;50420;50805.5
compression%_%compressionLzo%_%level%_%level7%_%root%_%;53060;50805.5
compression%_%compressionLzo%_%level%_%level8%_%root%_%;53480;50805.5
compression%_%compressionLzo%_%level%_%level9%_%root%_%;51500;50805.5
compression%_%compressionZpaq%_%level%_%level1%_%root%_%;673290;633237
compression%_%compressionZpaq%_%level%_%level2%_%root%_%;679680;633268
compression%_%compressionZpaq%_%level%_%level3%_%root%_%;674140;633268
compression%_%compressionZpaq%_%level%_%level4%_%root%_%;2267650;633268
compression%_%compressionZpaq%_%level%_%level5%_%root%_%;2265330;633268
compression%_%compressionZpaq%_%level%_%level6%_%root%_%;2265250;633268
compression%_%compressionZpaq%_%level%_%level7%_%root%_%;2275110;633268
compression%_%compressionZpaq%_%level%_%level8%_%root%_%;5765920;633268
compression%_%compressionZpaq%_%level%_%level9%_%root%_%;5759100;633268
level%_%level1%_%root%_%;41150;55076.5556
level%_%level2%_%root%_%;41790;55095.0556
level%_%level3%_%root%_%;42300;55076.5556
level%_%level4%_%root%_%;43680;55076.5556
level%_%level5%_%root%_%;43560;55076.5556
level%_%level6%_%root%_%;45720;55076.5556
level%_%level7%_%root%_%;44370;55076.5556
level%_%level8%_%root%_%;46950;55076.5556
level%_%level9%_%root%_%;45770;55076.5556
compression%_%compressionLrzip%_%encryption%_%level%_%level1%_%root%_%;220490;179103.6667
compression%_%compressionLrzip%_%encryption%_%level%_%level2%_%root%_%;222350;179161.5
compression%_%compressionLrzip%_%encryption%_%level%_%level3%_%root%_%;295950;179103.6667
compression%_%compressionLrzip%_%encryption%_%level%_%level4%_%root%_%;350260;179103.6667
compression%_%compressionLrzip%_%encryption%_%level%_%level5%_%root%_%;347130;179103.6667
compression%_%compressionLrzip%_%encryption%_%level%_%level6%_%root%_%;395130;179103.6667
compression%_%compressionLrzip%_%encryption%_%level%_%level7%_%root%_%;1070520;179103.6667
compression%_%compressionLrzip%_%encryption%_%level%_%level8%_%root%_%;1185460;179103.6667
compression%_%compressionLrzip%_%encryption%_%level%_%level9%_%root%_%;833620;179103.6667
compression%_%compressionBzip2%_%encryption%_%level%_%level1%_%root%_%;213900;222560.3333
compression%_%compressionBzip2%_%encryption%_%level%_%level2%_%root%_%;222830;222560.3333
compression%_%compressionBzip2%_%encryption%_%level%_%level3%_%root%_%;233560;222560.3333
compression%_%compressionBzip2%_%encryption%_%level%_%level4%_%root%_%;243700;222560.3333
compression%_%compressionBzip2%_%encryption%_%level%_%level5%_%root%_%;250030;222560.3333
compression%_%compressionBzip2%_%encryption%_%level%_%level6%_%root%_%;260550;222560.3333
compression%_%compressionBzip2%_%encryption%_%level%_%level7%_%root%_%;263150;222560.3333
compression%_%compressionBzip2%_%encryption%_%level%_%level8%_%root%_%;271090;222560.3333
compression%_%compressionBzip2%_%encryption%_%level%_%level9%_%root%_%;274670;222560.3333
compression%_%compressionGzip%_%encryption%_%level%_%level1%_%root%_%;88600;74660
compression%_%compressionGzip%_%encryption%_%level%_%level2%_%root%_%;89260;77065.3333
compression%_%compressionGzip%_%encryption%_%level%_%level3%_%root%_%;97960;75706
compression%_%compressionGzip%_%encryption%_%level%_%level4%_%root%_%;103630;75706
compression%_%compressionGzip%_%encryption%_%level%_%level5%_%root%_%;114530;75706
compression%_%compressionGzip%_%encryption%_%level%_%level6%_%root%_%;139600;75706
compression%_%compressionGzip%_%encryption%_%level%_%level7%_%root%_%;156680;75706
compression%_%compressionGzip%_%encryption%_%level%_%level8%_%root%_%;198500;75706
compression%_%compressionGzip%_%encryption%_%level%_%level9%_%root%_%;205040;75706
compression%_%compressionLzo%_%encryption%_%level%_%level1%_%root%_%;65730;50625.5
compression%_%compressionLzo%_%encryption%_%level%_%level2%_%root%_%;59710;51010
compression%_%compressionLzo%_%encryption%_%level%_%level3%_%root%_%;61770;50805.5
compression%_%compressionLzo%_%encryption%_%level%_%level4%_%root%_%;60460;50805.5
compression%_%compressionLzo%_%encryption%_%level%_%level5%_%root%_%;61210;50805.5
compression%_%compressionLzo%_%encryption%_%level%_%level6%_%root%_%;61790;50805.5
compression%_%compressionLzo%_%encryption%_%level%_%level7%_%root%_%;64550;50805.5
compression%_%compressionLzo%_%encryption%_%level%_%level8%_%root%_%;63620;50805.5
compression%_%compressionLzo%_%encryption%_%level%_%level9%_%root%_%;64620;50805.5
compression%_%compressionZpaq%_%encryption%_%level%_%level1%_%root%_%;681080;633237
compression%_%compressionZpaq%_%encryption%_%level%_%level2%_%root%_%;684690;633268
compression%_%compressionZpaq%_%encryption%_%level%_%level3%_%root%_%;681250;633268
compression%_%compressionZpaq%_%encryption%_%level%_%level4%_%root%_%;2288260;633268
compression%_%compressionZpaq%_%encryption%_%level%_%level5%_%root%_%;2282110;633268
compression%_%compressionZpaq%_%encryption%_%level%_%level6%_%root%_%;2273900;633268
compression%_%compressionZpaq%_%encryption%_%level%_%level7%_%root%_%;2282560;633268
compression%_%compressionZpaq%_%encryption%_%level%_%level8%_%root%_%;5802460;633268
compression%_%compressionZpaq%_%encryption%_%level%_%level9%_%root%_%;5810950;633268
encryption%_%level%_%level1%_%root%_%;49760;56124.5556
encryption%_%level%_%level2%_%root%_%;53200;56143.0556
encryption%_%level%_%level3%_%root%_%;56980;56124.5556
encryption%_%level%_%level4%_%root%_%;54820;56124.5556
encryption%_%level%_%level5%_%root%_%;53500;56124.5556
encryption%_%level%_%level6%_%root%_%;56570;56124.5556
encryption%_%level%_%level7%_%root%_%;61280;56124.5556
encryption%_%level%_%level8%_%root%_%;56430;56124.5556
encryption%_%level%_%level9%_%root%_%;59650;56124.5556
compression%_%compressionLrzip%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;212880;177215
compression%_%compressionLrzip%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;210810;177257
compression%_%compressionLrzip%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;284060;177215
compression%_%compressionLrzip%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;339360;177215
compression%_%compressionLrzip%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;340300;177215
compression%_%compressionLrzip%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;383910;177215
compression%_%compressionLrzip%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;1061640;177215
compression%_%compressionLrzip%_%level%_%level8%_%root%_%unlimitedWindowSize%_%;1178930;177215
compression%_%compressionLrzip%_%level%_%level9%_%root%_%unlimitedWindowSize%_%;828640;177215
compression%_%compressionBzip2%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;208080;213512.6667
compression%_%compressionBzip2%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;212850;213512.6667
compression%_%compressionBzip2%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;223100;213512.6667
compression%_%compressionBzip2%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;232720;213512.6667
compression%_%compressionBzip2%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;240110;213512.6667
compression%_%compressionBzip2%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;249760;213512.6667
compression%_%compressionBzip2%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;258170;213512.6667
compression%_%compressionBzip2%_%level%_%level8%_%root%_%unlimitedWindowSize%_%;263330;213512.6667
compression%_%compressionBzip2%_%level%_%level9%_%root%_%unlimitedWindowSize%_%;266710;213512.6667
compression%_%compressionGzip%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;77610;74660
compression%_%compressionGzip%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;81720;77054
compression%_%compressionGzip%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;91570;75692
compression%_%compressionGzip%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;92590;75692
compression%_%compressionGzip%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;109300;75692
compression%_%compressionGzip%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;127760;75692
compression%_%compressionGzip%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;145950;75692
compression%_%compressionGzip%_%level%_%level8%_%root%_%unlimitedWindowSize%_%;187730;75692
compression%_%compressionGzip%_%level%_%level9%_%root%_%unlimitedWindowSize%_%;198100;75692
compression%_%compressionLzo%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;50740;50731.5
compression%_%compressionLzo%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;51040;51077.1667
compression%_%compressionLzo%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;47370;50888.5
compression%_%compressionLzo%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;47570;50888.5
compression%_%compressionLzo%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;48640;50888.5
compression%_%compressionLzo%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;50250;50888.5
compression%_%compressionLzo%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;52700;50888.5
compression%_%compressionLzo%_%level%_%level8%_%root%_%unlimitedWindowSize%_%;52920;50888.5
compression%_%compressionLzo%_%level%_%level9%_%root%_%unlimitedWindowSize%_%;52010;50888.5
compression%_%compressionZpaq%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;672520;633237
compression%_%compressionZpaq%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;671740;633268
compression%_%compressionZpaq%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;675720;633268
compression%_%compressionZpaq%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;2271260;633268
compression%_%compressionZpaq%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;2263060;633268
compression%_%compressionZpaq%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;2271620;633268
compression%_%compressionZpaq%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;2279890;633268
compression%_%compressionZpaq%_%level%_%level8%_%root%_%unlimitedWindowSize%_%;5768350;633268
compression%_%compressionZpaq%_%level%_%level9%_%root%_%unlimitedWindowSize%_%;5754200;633268
level%_%level1%_%root%_%unlimitedWindowSize%_%;41260;55118.5556
level%_%level2%_%root%_%unlimitedWindowSize%_%;42910;55118.5556
level%_%level3%_%root%_%unlimitedWindowSize%_%;41830;55118.5556
level%_%level4%_%root%_%unlimitedWindowSize%_%;41590;55118.5556
level%_%level5%_%root%_%unlimitedWindowSize%_%;43550;55118.5556
level%_%level6%_%root%_%unlimitedWindowSize%_%;40550;55118.5556
level%_%level7%_%root%_%unlimitedWindowSize%_%;47130;55118.5556
level%_%level8%_%root%_%unlimitedWindowSize%_%;43330;55118.5556
level%_%level9%_%root%_%unlimitedWindowSize%_%;45980;55118.5556
compression%_%compressionLrzip%_%encryption%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;221550;179145.6667
compression%_%compressionLrzip%_%encryption%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;220350;179187.6667
compression%_%compressionLrzip%_%encryption%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;295410;179145.6667
compression%_%compressionLrzip%_%encryption%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;350440;179145.6667
compression%_%compressionLrzip%_%encryption%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;351010;179145.6667
compression%_%compressionLrzip%_%encryption%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;389840;179145.6667
compression%_%compressionLrzip%_%encryption%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;1070210;179145.6667
compression%_%compressionLrzip%_%encryption%_%level%_%level8%_%root%_%unlimitedWindowSize%_%;1186750;179145.6667
compression%_%compressionLrzip%_%encryption%_%level%_%level9%_%root%_%unlimitedWindowSize%_%;832070;179145.6667
compression%_%compressionBzip2%_%encryption%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;212659;222432.7778
compression%_%compressionBzip2%_%encryption%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;225740;222432.7778
compression%_%compressionBzip2%_%encryption%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;234950;222432.7778
compression%_%compressionBzip2%_%encryption%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;242800;222432.7778
compression%_%compressionBzip2%_%encryption%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;250520;222432.7778
compression%_%compressionBzip2%_%encryption%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;259470;222432.7778
compression%_%compressionBzip2%_%encryption%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;268620;222432.7778
compression%_%compressionBzip2%_%encryption%_%level%_%level8%_%root%_%unlimitedWindowSize%_%;268560;222432.7778
compression%_%compressionBzip2%_%encryption%_%level%_%level9%_%root%_%unlimitedWindowSize%_%;276740;222432.7778
compression%_%compressionGzip%_%encryption%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;89450;74660
compression%_%compressionGzip%_%encryption%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;92770;77054
compression%_%compressionGzip%_%encryption%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;100240;75692
compression%_%compressionGzip%_%encryption%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;106090;75692
compression%_%compressionGzip%_%encryption%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;119050;75692
compression%_%compressionGzip%_%encryption%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;140250;75692
compression%_%compressionGzip%_%encryption%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;158380;75692
compression%_%compressionGzip%_%encryption%_%level%_%level8%_%root%_%unlimitedWindowSize%_%;199390;75692
compression%_%compressionGzip%_%encryption%_%level%_%level9%_%root%_%unlimitedWindowSize%_%;208740;75692
compression%_%compressionLzo%_%encryption%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;60110;50731.5
compression%_%compressionLzo%_%encryption%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;64640;51077.1667
compression%_%compressionLzo%_%encryption%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;58050;50888.5
compression%_%compressionLzo%_%encryption%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;61000;50888.5
compression%_%compressionLzo%_%encryption%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;61870;50888.5
compression%_%compressionLzo%_%encryption%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;61690;50888.5
compression%_%compressionLzo%_%encryption%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;65100;50888.5
compression%_%compressionLzo%_%encryption%_%level%_%level8%_%root%_%unlimitedWindowSize%_%;64130;50888.5
compression%_%compressionLzo%_%encryption%_%level%_%level9%_%root%_%unlimitedWindowSize%_%;64550;50888.5
compression%_%compressionZpaq%_%encryption%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;680540;633237
compression%_%compressionZpaq%_%encryption%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;680310;633268
compression%_%compressionZpaq%_%encryption%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;681430;633268
compression%_%compressionZpaq%_%encryption%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;2289050;633268
compression%_%compressionZpaq%_%encryption%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;2278560;633268
compression%_%compressionZpaq%_%encryption%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;2290710;633268
compression%_%compressionZpaq%_%encryption%_%level%_%level7%_%root%_%unlimitedWindowSize%_%;2282210;633268
compression%_%compressionZpaq%_%encryption%_%level%_%level8%_%root%_%unlimitedWindowSize%_%;5797710;633268
compression%_%compressionZpaq%_%encryption%_%level%_%level9%_%root%_%unlimitedWindowSize%_%;5811280;633268
encryption%_%level%_%level1%_%root%_%unlimitedWindowSize%_%;52650;56166.5556
encryption%_%level%_%level2%_%root%_%unlimitedWindowSize%_%;49450;56166.5556
encryption%_%level%_%level3%_%root%_%unlimitedWindowSize%_%;53530;56166.5556
encryption%_%level%_%level4%_%root%_%unlimitedWindowSize%_%;57850;56166.5556
encryption%_%level%_%level5%_%root%_%unlimitedWindowSize%_%;59380;56166.5556
encryption%_%level%_%level6%_%root%_%unlimitedWindowSize%_%;58470;56166.5556
